timestamp,dpss_Val_1,dpss_Val_2,estimated_linear_velocity,encoder_value
6252.295527325078,575.7120556815648,578.2207736953774,-0.013210533608624076,-2914.676055078479
5641.680244969795,575.7978019698558,579.4421343786963,0.0037400652554283177,327.05905258546244
5901.9451372834765,575.3247404083186,579.3602361662718,0.0029020499971998816,290.2757545139442
6011.649370859293,575.2601814254759,579.2668309195465,0.0012007270543978466,73.90425878205542
6020.785181650826,575.3431353553688,579.2372064574217,0.00014441449346831858,-40.54179852614114
5995.127588283908,575.4427490218933,579.2361192687011,-0.0004479538708065616,-78.73841666206627
5966.26430596391,575.5221352561687,579.2427225096673,-0.0007911436765183093,-80.50095825401138
5944.0359137823525,575.5778708442369,579.2497692091905,-0.0010015809445159903,-68.73424702013968
5929.298201817788,575.6149668677928,579.2554454787211,-0.0011370446591020666,-54.177872054499275
5920.309385557397,575.6390652640916,579.2596325858069,-0.0012272150723487436,-41.10055297020989
6107.99522390988,575.5788750640709,578.6546814433854,-0.007918429313183557,-1447.1609164488814
5809.204675868456,575.5843460552053,579.2319557658662,0.0003134825393606687,153.90988534009898
5938.242717543055,575.3445880405384,579.1801648131864,-0.00017306074348146755,128.31605585858316
5991.875585174669,575.314073800275,579.1308600894492,-0.0010464818312988732,21.05369079098206
5995.876655495077,575.3568089000653,579.115623711734,-0.0015871773048235795,-34.01957122720853
5982.79313541111,575.4072072498248,579.1151666633178,-0.0018924106343428495,-51.38204387972893
5968.242690451243,575.4471671573546,579.1186521045255,-0.0020709261729071884,-51.096503924843496
5957.0580175299065,575.4751822940718,579.1223599902676,-0.0021812877191796733,-44.45718641266418
5949.633786895111,575.493838309467,579.1253619185968,-0.0022527831180551585,-36.69933289015387
5945.0930654192625,575.5059776298399,579.1275913707299,-0.0023005973382428145,-29.851509583580096
6063.786114992362,575.4844255442226,578.7476949686524,-0.006536912273135625,-965.3673642446599
5867.269864626978,575.4756555552092,579.1222357744565,-0.0011157912422704171,93.58734501149645
5953.1985718065225,575.3143229479454,579.0848145479563,-0.0014575699676446837,74.54997852256483
5988.601432744845,575.2941246027617,579.0514531130209,-0.0020437787283635214,3.566936930502381
5991.062752131722,575.3226966852802,579.0413241381067,-0.0024058873165701392,-32.40424990485927
5982.23368335207,575.356261252845,579.0411138529199,-0.002610783319571184,-43.438280679718524
5972.475662832185,575.3828320498108,579.0435142511742,-0.0027310501743302057,-42.908285655533405
5964.984982614691,575.4014496798151,579.0460433954612,-0.002805738340707654,-38.27733430078418
5960.009989624364,575.4138531679737,579.04809236473,-0.002854266028494047,-32.978753555106785
5956.960692112888,575.4219303125964,579.0496153826132,-0.00288680807837775,-28.332052994213235
6108.480506956737,575.3351345057144,578.6199398035565,-0.007489585738117375,-957.9761933259672
5916.8016519612,575.324664115395,578.9967646593484,-0.0020632048655718103,107.36173765560287
6005.037971917423,575.1619215006543,578.9590525621817,-0.002399493854150836,87.37257131703144
6041.608063402181,575.141278266402,578.9253926271851,-0.002981750797118868,15.206285019810899
6044.703674259087,575.1697940821359,578.9150815004766,-0.0033404981601974303,-21.65438958870015
6036.215579095072,575.2034296984373,578.9147596353948,-0.003542429308958161,-33.32044285364687
6026.648181620147,575.2300972933461,578.917081355518,-0.0036601950634155217,-33.2280018610531
6019.266237083232,575.2487950319929,578.9195504183232,-0.0037328062463412,-28.899709163530424
6014.365748170335,575.2612500185649,578.9215469355045,-0.0037797127771967065,-23.80381385345709
6011.3667912517185,575.2693581576026,578.9230279917177,-0.0038110062587840437,-19.30022564405928
6138.996974348165,575.4173984522448,578.6912326807513,-0.007022585521887273,-965.6939890851503
5934.17788220049,575.4736089701263,579.124057769238,-0.0012084112276093421,156.38011466002294
6024.44863331614,575.3189673418661,579.1031866068241,-0.0014389167536674977,153.56032201195958
6064.308985950195,575.2978434557584,579.0729446405775,-0.0019963053871385086,81.86240341053214
6069.483998896151,575.3262310022967,579.0628161425005,-0.002345385264265026,42.45652013935693
6062.174544812952,575.3603401178962,579.0620956415544,-0.0025396664548923173,28.51230996812422
6053.262917461013,575.3875951761838,579.064005374373,-0.0026503649164212185,27.049688040908784
6046.276985587922,575.4067568773856,579.0661211008439,-0.0027169314433088047,30.38167226273309
6041.636254134181,575.41951179453,579.0678315157303,-0.0027589467574095673,34.85033831937708
6038.827920260528,575.4277882570846,579.0690841669449,-0.0027864469696011872,38.95608788659164
6183.988711414365,575.8317189211336,579.0305876726529,-0.004557416241202011,-971.5876159238738
5958.035967176367,576.0069594377904,579.558231830045,0.0019043567368884143,249.24907480899464
6053.340777577968,575.8684906954244,579.5672698015412,0.0018554842064296736,279.5334287298004
6099.936030328719,575.8468923563444,579.5440845483988,0.0013476221153821569,209.94111051515821
6109.257765710488,575.8748598093463,579.5351252550336,0.0010224592576220679,166.0480729888241
6104.220350385014,575.9095296854439,579.5342798227521,0.0008474615106834951,147.65916294420734
6096.5115275984635,575.9376211161069,579.5358281130048,0.0007535255739972487,142.9871267038647
6090.194118798549,575.957479953234,579.5375542635173,0.0007008161733451667,144.2066630579696
6085.967522622065,575.9706959719102,579.5388932222576,0.0006696772764040543,147.3154194013912
6083.447136939566,575.9792280191817,579.5398125642986,0.0006504057238419904,150.54743040159687
6228.053510364045,576.5471005434243,579.6077466005512,-0.00026641599434339385,-954.4018082791268
5979.2253295227865,576.8223538393136,580.2166538232786,0.006748579759187872,349.1127367306688
6077.675420166248,576.6976661676563,580.2527079576463,0.006862976361099429,406.6740309466549
6129.629596828869,576.6753139490291,580.2370052331901,0.006403332788545855,338.0430990549535
