timestamp,dpss_Val_1,dpss_Val_2,estimated_linear_velocity,encoder_value
5315,581,585,0.0020,2
5317,581,586,0.0055,2
5318,583,586,0.0121,2
5319,583,586,0.0121,2
5320,583,586,0.0121,2
5322,583,586,0.0121,2
5323,582,586,0.0088,2
5325,582,586,0.0088,2
5327,581,586,0.0055,2
5329,582,586,0.0088,2
5331,583,587,0.0155,2
5334,582,586,0.0088,2
5336,582,586,0.0088,2
5338,583,586,0.0121,2
5339,582,586,0.0088,2
5341,583,586,0.0121,2
5343,581,586,0.0055,2
5345,582,586,0.0088,2
5347,582,586,0.0088,2
5349,581,586,0.0055,2
5351,582,586,0.0088,2
5353,583,586,0.0121,2
5355,582,586,0.0088,2
5357,583,586,0.0121,2
5359,581,586,0.0055,2
5360,581,586,0.0055,2
5362,582,585,0.0053,2
5364,581,586,0.0055,2
5366,582,585,0.0053,2
5368,582,586,0.0088,2
5370,582,586,0.0088,2
5372,582,585,0.0053,2
5374,582,586,0.0088,2
5377,582,586,0.0088,2
5379,583,586,0.0121,2
5381,582,585,0.0053,2
5382,582,586,0.0088,2
5384,582,585,0.0053,2
5386,581,586,0.0055,2
5388,582,585,0.0053,2
5390,581,586,0.0055,2
5392,581,586,0.0055,2
5394,581,586,0.0055,2
5396,581,586,0.0055,2
5398,583,585,0.0087,2
5400,582,586,0.0088,2
5402,582,585,0.0053,2
5403,583,585,0.0087,2
5405,581,586,0.0055,2
5407,581,586,0.0055,2
5409,582,586,0.0088,2
5411,581,586,0.0055,2
5413,582,586,0.0088,2
5415,581,586,0.0055,2
5417,582,586,0.0088,2
5420,582,585,0.0053,2
5422,581,585,0.0020,2
5424,581,586,0.0055,2
5425,582,586,0.0088,2
5427,582,586,0.0088,2
5429,583,586,0.0121,2
5431,582,585,0.0053,2
5433,582,586,0.0088,2
5435,583,585,0.0087,2
5437,581,586,0.0055,2
5439,582,586,0.0088,2
5441,582,586,0.0088,2
5443,581,586,0.0055,2
5445,583,586,0.0121,2
5446,583,586,0.0121,2
5448,582,586,0.0088,2
5450,583,586,0.0121,2
5452,582,586,0.0088,2
5454,582,586,0.0088,2
5456,583,586,0.0121,2
5458,582,586,0.0088,2
5460,583,586,0.0121,2
5463,583,586,0.0121,2
5465,582,586,0.0088,2
5467,583,586,0.0121,2
5468,582,587,0.0123,2
5470,582,586,0.0088,2
5472,583,586,0.0121,2
5474,582,587,0.0123,2
5476,583,587,0.0155,2
5478,583,586,0.0121,2
5480,583,586,0.0121,2
5482,584,586,0.0154,2
5484,582,586,0.0088,2
5486,582,586,0.0088,2
5488,583,586,0.0121,2
5489,582,586,0.0088,2
5491,583,587,0.0155,3
5493,583,586,0.0121,3
5495,582,586,0.0088,3
5497,583,586,0.0121,3
5499,582,586,0.0088,3
5501,582,586,0.0088,3
5504,583,586,0.0121,3
5506,582,586,0.0088,3
5508,582,586,0.0088,3
5510,583,586,0.0121,3
5511,582,586,0.0088,3
5513,583,586,0.0121,3
5515,582,585,0.0053,3
5517,582,586,0.0088,3
5519,582,586,0.0088,3
5521,582,586,0.0088,3
5523,581,586,0.0055,3
5525,583,586,0.0121,3
5527,582,586,0.0088,3
5529,583,586,0.0121,3
5531,581,585,0.0020,3
5532,581,585,0.0020,3
5534,582,585,0.0053,3
5536,581,585,0.0020,3
5538,582,586,0.0088,3
5540,582,585,0.0053,3
5542,582,585,0.0053,3
5544,581,585,0.0020,3
5547,581,585,0.0020,3
5549,581,585,0.0020,3
5551,582,585,0.0053,3
5553,581,585,0.0020,3
5554,582,585,0.0053,3
5556,582,584,0.0019,3
5558,581,585,0.0020,3
5560,582,585,0.0053,3
5562,581,585,0.0020,3
5564,581,585,0.0020,3
5566,580,585,-0.0013,3
5568,582,585,0.0053,3
5570,582,585,0.0053,3
5572,581,584,-0.0015,3
5574,581,585,0.0020,3
5576,581,585,0.0020,3
5578,582,586,0.0088,3
5579,582,585,0.0053,3
5581,581,585,0.0020,3
5583,581,585,0.0020,3
5585,582,585,0.0053,3
5587,581,585,0.0020,3
5590,582,585,0.0053,3
5592,581,585,0.0020,3
5594,581,585,0.0020,3
5596,582,585,0.0053,3
5598,580,584,-0.0048,3
5600,581,585,0.0020,3
5602,581,585,0.0020,3
5603,580,585,-0.0013,3
5605,580,584,-0.0048,3
5607,581,585,0.0020,3
5609,581,584,-0.0015,3
5611,582,585,0.0053,3
5613,580,585,-0.0013,3
5615,582,585,0.0053,4
5617,581,585,0.0020,4
5619,582,585,0.0053,4
5621,582,585,0.0053,4
5623,582,585,0.0053,4
5625,581,585,0.0020,4
5627,582,585,0.0053,4
5629,581,585,0.0020,4
5630,582,585,0.0053,4
5633,582,585,0.0053,4
5635,581,585,0.0020,4
5637,582,585,0.0053,4
5639,580,585,-0.0013,4
5641,582,584,0.0019,4
5643,581,585,0.0020,4
5645,580,584,-0.0048,4
5647,580,584,-0.0048,4
5649,581,585,0.0020,4
5651,582,585,0.0053,4
5653,580,585,-0.0013,4
5655,580,585,-0.0013,4
5657,581,585,0.0020,4
5659,581,585,0.0020,4
5661,582,585,0.0053,4
5662,582,585,0.0053,4
5664,580,584,-0.0048,5
5666,581,585,0.0020,5
5668,581,584,-0.0015,5
5670,581,584,-0.0015,5
5672,581,585,0.0020,5
5675,581,585,0.0020,5
5677,581,585,0.0020,5
5679,582,585,0.0053,5
5681,581,584,-0.0015,5
5683,580,585,-0.0013,5
5685,582,584,0.0019,5
5687,582,585,0.0053,5
5689,580,585,-0.0013,5
5691,580,585,-0.0013,5
5693,581,585,0.0020,5
5695,581,585,0.0020,5
5696,581,585,0.0020,5
5698,581,585,0.0020,5
5700,580,585,-0.0013,5
5702,581,585,0.0020,5
5704,580,585,-0.0013,5
5706,581,584,-0.0015,5
5708,581,585,0.0020,5
5710,581,584,-0.0015,5
5712,581,584,-0.0015,5
5714,582,584,0.0019,5
5716,582,585,0.0053,5
5719,581,584,-0.0015,5
5721,582,585,0.0053,5
5723,582,584,0.0019,5
5725,581,584,-0.0015,5
5727,581,584,-0.0015,5
5729,581,584,-0.0015,5
5731,581,584,-0.0015,5
5733,580,584,-0.0048,5
5735,581,584,-0.0015,5
5737,580,584,-0.0048,5
5739,580,584,-0.0048,5
5741,580,584,-0.0048,5
5743,580,584,-0.0048,5
5745,581,584,-0.0015,5
5747,580,584,-0.0048,5
5749,581,584,-0.0015,5
5751,580,584,-0.0048,5
5753,580,584,-0.0048,5
5755,580,584,-0.0048,5
5757,580,584,-0.0048,5
5760,581,585,0.0020,5
5761,581,584,-0.0015,5
5763,581,585,0.0020,5
5765,581,584,-0.0015,5
5767,581,585,0.0020,5
5769,580,585,-0.0013,5
5771,581,584,-0.0015,5
5773,581,585,0.0020,5
5775,581,585,0.0020,5
5777,582,584,0.0019,5
5779,581,584,-0.0015,5
5781,580,584,-0.0048,5
5783,581,585,0.0020,5
5785,581,584,-0.0015,5
5787,581,584,-0.0015,5
5789,581,584,-0.0015,5
5791,581,585,0.0020,5
5793,581,585,0.0020,5
5795,580,584,-0.0048,5
5797,580,585,-0.0013,5
5799,581,585,0.0020,5
5801,581,584,-0.0015,5
5804,581,585,0.0020,5
5805,580,584,-0.0048,5
5807,581,584,-0.0015,5
5809,581,584,-0.0015,5
5811,580,585,-0.0013,5
5813,580,584,-0.0048,5
5815,580,584,-0.0048,5
5817,580,584,-0.0048,5
5819,580,583,-0.0083,5
5821,580,585,-0.0013,5
5823,580,584,-0.0048,5
5825,580,585,-0.0013,5
5827,580,584,-0.0048,5
5829,580,584,-0.0048,5
5831,580,585,-0.0013,5
5833,580,585,-0.0013,5
5835,580,584,-0.0048,5
5837,580,584,-0.0048,5
5839,580,585,-0.0013,5
5841,580,584,-0.0048,5
5843,580,585,-0.0013,5
5846,580,585,-0.0013,5
5848,580,584,-0.0048,5
5850,580,585,-0.0013,5
5852,580,585,-0.0013,5
5854,580,584,-0.0048,5
5856,580,584,-0.0048,5
5858,580,585,-0.0013,5
5860,580,584,-0.0048,5
5862,580,585,-0.0013,5
5864,579,584,-0.0081,5
5866,579,584,-0.0081,5
5868,580,584,-0.0048,5
5870,581,584,-0.0015,5
5872,581,584,-0.0015,5
5874,580,584,-0.0048,5
5876,580,584,-0.0048,5
5878,580,584,-0.0048,5
5880,580,584,-0.0048,5
5882,580,584,-0.0048,5
5884,580,584,-0.0048,5
5886,580,584,-0.0048,5
5889,580,584,-0.0048,5
5891,580,584,-0.0048,5
5893,580,584,-0.0048,5
5895,580,584,-0.0048,5
5897,580,584,-0.0048,5
5899,580,584,-0.0048,5
5901,580,584,-0.0048,5
5903,580,584,-0.0048,5
5905,580,584,-0.0048,5
5907,580,584,-0.0048,5
5909,580,584,-0.0048,6
5911,580,584,-0.0048,6
5913,580,584,-0.0048,6
5915,580,584,-0.0048,6
5917,580,584,-0.0048,6
5919,580,584,-0.0048,6
5921,580,583,-0.0083,6
5923,580,584,-0.0048,6
5925,580,584,-0.0048,6
5927,580,584,-0.0048,6
5929,580,584,-0.0048,6
5932,580,585,-0.0013,6
5934,580,585,-0.0013,6
5936,580,584,-0.0048,6
5938,580,584,-0.0048,6
5940,580,584,-0.0048,6
5942,580,584,-0.0048,6
5944,580,585,-0.0013,6
5946,580,585,-0.0013,6
5948,580,585,-0.0013,6
5950,580,584,-0.0048,6
5952,580,585,-0.0013,6
5954,580,584,-0.0048,6
5956,580,584,-0.0048,6
5958,581,584,-0.0015,6
5960,581,584,-0.0015,6
5962,580,584,-0.0048,6
5964,581,584,-0.0015,6
5966,580,584,-0.0048,6
5968,579,584,-0.0081,6
5970,580,584,-0.0048,6
5972,580,584,-0.0048,6
5975,580,584,-0.0048,6
5977,580,584,-0.0048,6
5979,580,584,-0.0048,6
5981,580,584,-0.0048,6
5983,580,584,-0.0048,6
5985,580,584,-0.0048,6
5987,580,584,-0.0048,6
5989,580,584,-0.0048,6
5991,580,584,-0.0048,6
5993,580,585,-0.0013,6
5995,580,585,-0.0013,6
5997,580,584,-0.0048,6
5999,581,584,-0.0015,6
6001,580,585,-0.0013,6
6003,580,585,-0.0013,6
6005,580,584,-0.0048,6
6007,580,584,-0.0048,6
6009,580,584,-0.0048,6
6011,580,584,-0.0048,6
6013,580,584,-0.0048,6
6016,580,584,-0.0048,6
6018,580,584,-0.0048,6
6020,580,584,-0.0048,6
6022,580,584,-0.0048,6
6024,580,585,-0.0013,6
6026,580,584,-0.0048,6
6028,580,584,-0.0048,6
6030,580,584,-0.0048,6
6032,580,584,-0.0048,6
6034,580,584,-0.0048,6
6036,580,584,-0.0048,6
6038,580,584,-0.0048,6
6040,580,584,-0.0048,6
6042,580,584,-0.0048,6
6044,580,584,-0.0048,5
6046,580,584,-0.0048,5
6048,580,584,-0.0048,5
6050,580,584,-0.0048,5
6052,580,584,-0.0048,5
6054,580,584,-0.0048,5
6056,580,585,-0.0013,5
6059,580,585,-0.0013,5
6061,580,584,-0.0048,5
6063,580,584,-0.0048,5
6064,580,584,-0.0048,5
6066,580,585,-0.0013,5
6068,580,584,-0.0048,5
6070,579,584,-0.0081,5
6072,579,585,-0.0045,5
