timestamp,dpss_Val_1,dpss_Val_2,estimated_linear_velocity,encoder_value
5314,579,583,-0.0103,-110
5315,580,584,-0.0034,-110
5317,580,584,-0.0034,-110
5318,581,584,-0.0001,-110
5319,581,584,-0.0001,-110
5321,582,584,0.0032,-110
5323,581,584,-0.0001,-110
5325,580,584,-0.0034,-110
5328,581,584,-0.0001,-110
5330,580,584,-0.0034,-110
5332,580,584,-0.0034,-110
5335,581,584,-0.0001,-110
5337,580,584,-0.0034,-110
5340,580,584,-0.0034,-111
5342,580,585,0.0001,-111
5344,581,584,-0.0001,-111
5346,581,584,-0.0001,-111
5349,580,584,-0.0034,-111
5351,581,584,-0.0001,-111
5353,581,585,0.0034,-111
5355,581,584,-0.0001,-111
5357,580,584,-0.0034,-111
5360,581,584,-0.0001,-111
5362,581,584,-0.0001,-111
5364,580,584,-0.0034,-111
5366,580,584,-0.0034,-111
5369,580,584,-0.0034,-111
5371,580,584,-0.0034,-111
5373,580,583,-0.0070,-111
5376,581,584,-0.0001,-111
5379,581,584,-0.0001,-111
5381,581,584,-0.0001,-111
5383,580,585,0.0001,-111
5385,581,585,0.0034,-111
5387,580,584,-0.0034,-111
5390,580,585,0.0001,-111
5392,581,584,-0.0001,-111
5394,581,583,-0.0036,-111
5396,581,584,-0.0001,-111
5399,581,584,-0.0001,-111
5401,581,584,-0.0001,-111
5403,579,583,-0.0103,-111
5405,580,584,-0.0034,-111
5408,580,584,-0.0034,-111
5410,580,584,-0.0034,-111
5412,580,584,-0.0034,-111
5414,580,584,-0.0034,-111
5416,580,584,-0.0034,-111
5420,580,584,-0.0034,-111
5422,579,583,-0.0103,-111
5424,580,583,-0.0070,-111
5426,580,583,-0.0070,-111
5429,579,584,-0.0068,-111
5431,579,584,-0.0068,-111
5433,581,584,-0.0001,-111
5435,580,584,-0.0034,-111
5438,580,583,-0.0070,-111
5440,581,584,-0.0001,-111
5442,580,583,-0.0070,-111
5444,579,584,-0.0068,-111
5447,580,584,-0.0034,-111
5449,579,584,-0.0068,-111
5451,580,584,-0.0034,-111
5453,581,584,-0.0001,-111
5456,580,584,-0.0034,-111
5458,579,584,-0.0068,-111
5460,581,584,-0.0001,-111
5463,580,584,-0.0034,-111
5466,580,585,0.0001,-111
5468,581,584,-0.0001,-111
5470,581,585,0.0034,-111
5472,581,584,-0.0001,-112
5474,582,585,0.0067,-112
5477,581,584,-0.0001,-112
5479,581,584,-0.0001,-112
5481,580,585,0.0001,-112
5483,580,585,0.0001,-112
5485,581,585,0.0034,-112
5487,580,584,-0.0034,-112
5490,581,585,0.0034,-112
5492,581,585,0.0034,-112
5494,581,585,0.0034,-113
5496,582,584,0.0032,-113
5498,581,584,-0.0001,-113
5501,581,585,0.0034,-113
5504,582,585,0.0067,-113
5506,581,584,-0.0001,-113
5508,581,585,0.0034,-113
5510,581,585,0.0034,-113
5512,582,585,0.0067,-113
5515,580,585,0.0001,-113
5517,580,585,0.0001,-113
5519,580,585,0.0001,-113
5521,582,585,0.0067,-113
5523,580,585,0.0001,-113
5525,581,585,0.0034,-113
5528,580,585,0.0001,-113
5530,582,585,0.0067,-113
5532,582,585,0.0067,-113
5534,582,584,0.0032,-113
5536,581,585,0.0034,-113
5538,582,585,0.0067,-113
5541,581,585,0.0034,-113
5543,581,585,0.0034,-113
5545,581,585,0.0034,-113
5548,583,586,0.0134,-113
5550,581,586,0.0069,-113
5552,581,585,0.0034,-113
5554,581,586,0.0069,-113
5557,583,585,0.0100,-113
5559,581,586,0.0069,-113
5561,581,585,0.0034,-113
5563,581,585,0.0034,-113
5565,583,586,0.0134,-113
5567,581,585,0.0034,-113
5570,582,586,0.0101,-113
5572,582,585,0.0067,-113
5574,583,586,0.0134,-113
5576,581,585,0.0034,-113
5578,581,585,0.0034,-114
5580,581,585,0.0034,-114
5583,583,585,0.0100,-114
5585,582,585,0.0067,-114
5587,582,585,0.0067,-114
5590,581,585,0.0034,-114
5592,583,586,0.0134,-114
5594,581,585,0.0034,-114
5596,581,585,0.0034,-114
5599,581,585,0.0034,-114
5601,583,585,0.0100,-114
5603,582,586,0.0101,-114
5605,582,585,0.0067,-114
5607,582,585,0.0067,-114
5609,583,585,0.0100,-114
5612,581,585,0.0034,-114
5614,581,585,0.0034,-114
5616,582,585,0.0067,-114
5618,582,585,0.0067,-114
5620,581,584,-0.0001,-114
5622,580,585,0.0001,-114
5625,582,585,0.0067,-114
5627,581,586,0.0069,-114
5629,582,585,0.0067,-114
5632,582,586,0.0101,-114
5634,581,586,0.0069,-114
5636,581,585,0.0034,-114
5639,583,585,0.0100,-114
5641,582,586,0.0101,-114
5643,582,586,0.0101,-114
5645,582,586,0.0101,-114
5647,584,586,0.0167,-113
5649,583,586,0.0134,-113
5652,582,587,0.0136,-113
5654,582,586,0.0101,-113
5656,584,587,0.0201,-113
5658,583,586,0.0134,-113
5660,582,586,0.0101,-113
5662,582,586,0.0101,-113
5664,584,587,0.0201,-113
5667,584,586,0.0167,-113
5669,582,586,0.0101,-113
5671,582,586,0.0101,-112
5673,584,586,0.0167,-112
5676,583,586,0.0134,-112
5678,582,586,0.0101,-112
5681,582,586,0.0101,-112
5683,584,586,0.0167,-112
5685,583,586,0.0134,-112
5687,582,586,0.0101,-112
5689,582,586,0.0101,-112
5691,583,585,0.0100,-112
5694,583,587,0.0169,-112
5696,582,586,0.0101,-112
5698,582,586,0.0101,-112
5700,584,586,0.0167,-112
5702,583,586,0.0134,-112
5704,582,586,0.0101,-112
5706,582,586,0.0101,-112
5709,583,586,0.0134,-112
5711,583,586,0.0134,-112
5713,582,586,0.0101,-112
5715,581,586,0.0069,-111
5718,583,587,0.0169,-111
5720,583,586,0.0134,-111
5723,582,586,0.0101,-111
5725,582,587,0.0136,-111
5727,584,587,0.0201,-111
5729,583,586,0.0134,-111
5731,582,585,0.0067,-111
5733,582,586,0.0101,-111
5736,583,586,0.0134,-110
5738,582,586,0.0101,-110
5740,582,585,0.0067,-110
5742,581,585,0.0034,-110
5744,583,585,0.0100,-110
5746,582,586,0.0101,-110
5748,581,585,0.0034,-110
5751,581,585,0.0034,-110
5753,582,585,0.0067,-110
5755,582,585,0.0067,-110
5757,581,585,0.0034,-110
5760,581,585,0.0034,-110
5762,582,585,0.0067,-110
5765,582,585,0.0067,-110
5767,581,585,0.0034,-110
5769,581,585,0.0034,-110
5771,581,585,0.0034,-110
5773,581,585,0.0034,-110
5775,581,585,0.0034,-110
5778,581,585,0.0034,-110
5780,582,585,0.0067,-110
5782,582,585,0.0067,-110
5784,581,585,0.0034,-110
5786,580,585,0.0001,-110
5788,582,585,0.0067,-109
5790,581,585,0.0034,-109
5793,581,585,0.0034,-109
5795,580,585,0.0001,-109
5797,581,585,0.0034,-109
5799,582,585,0.0067,-109
5801,580,584,-0.0034,-109
5805,581,585,0.0034,-109
5807,582,586,0.0101,-109
5809,581,585,0.0034,-109
5811,582,585,0.0067,-109
5813,580,585,0.0001,-109
5815,580,585,0.0001,-109
5817,581,586,0.0069,-109
5820,582,585,0.0067,-109
5822,581,586,0.0069,-109
5824,581,585,0.0034,-109
5826,581,585,0.0034,-109
5828,582,586,0.0101,-109
5830,581,585,0.0034,-109
5833,580,585,0.0001,-109
5835,581,585,0.0034,-109
5837,582,585,0.0067,-109
5839,581,585,0.0034,-109
5841,581,585,0.0034,-109
5843,581,586,0.0069,-109
5847,582,585,0.0067,-109
5849,581,585,0.0034,-109
5851,581,586,0.0069,-109
5853,581,585,0.0034,-109
5855,583,585,0.0100,-109
5857,581,586,0.0069,-109
5859,581,585,0.0034,-110
5862,582,585,0.0067,-110
5864,583,586,0.0134,-110
5866,582,585,0.0067,-110
5868,582,586,0.0101,-110
5870,581,586,0.0069,-110
5872,583,585,0.0100,-110
5875,582,586,0.0101,-111
5877,582,586,0.0101,-111
5879,583,585,0.0100,-111
5881,583,585,0.0100,-111
5883,582,585,0.0067,-111
5885,581,585,0.0034,-111
5889,581,585,0.0034,-111
5891,582,585,0.0067,-111
5893,581,585,0.0034,-111
5895,581,585,0.0034,-111
5897,581,585,0.0034,-111
5899,583,585,0.0100,-111
5901,581,585,0.0034,-111
5904,581,585,0.0034,-111
5906,581,585,0.0034,-111
5908,582,585,0.0067,-111
5910,581,585,0.0034,-111
5912,581,585,0.0034,-111
5914,581,586,0.0069,-111
5917,583,585,0.0100,-111
5919,581,585,0.0034,-111
5921,582,586,0.0101,-111
5923,582,585,0.0067,-111
5925,583,585,0.0100,-112
5927,582,585,0.0067,-112
5931,582,586,0.0101,-112
5933,581,585,0.0034,-112
5935,582,586,0.0101,-112
5937,581,585,0.0034,-112
5939,581,586,0.0069,-112
5941,581,585,0.0034,-112
5943,583,585,0.0100,-112
5946,581,586,0.0069,-112
5948,581,585,0.0034,-112
5950,581,585,0.0034,-112
5952,583,585,0.0100,-112
5954,581,585,0.0034,-112
5956,581,585,0.0034,-112
