timestamp,dpss_Val_1,dpss_Val_2,estimated_linear_velocity,encoder_value,imu_accel_x,imu_accel_y,imu_accel_z,imu_gyro_x,imu_gyro_y,imu_gyro_z
7733,573,557,-0.0448,-16,0,0,0,0,0,0
7772,573,556,-0.0480,-12,0,0,0,0,0,0
7812,573,555,-0.0513,-8,0,0,0,0,0,0
7849,572,555,-0.0558,-5,0,0,0,0,0,0
7888,572,555,-0.0558,-2,0,0,0,0,0,0
7927,573,553,-0.0576,4,0,0,0,0,0,0
7964,572,553,-0.0623,9,0,0,0,0,0,0
8002,571,554,-0.0637,13,0,0,0,0,0,0
8040,569,553,-0.0762,16,0,0,0,0,0,0
8079,568,554,-0.0775,22,0,0,0,0,0,0
8117,570,553,-0.0716,27,0,0,0,0,0,0
8156,570,551,-0.0781,33,0,0,0,0,0,0
8195,570,551,-0.0781,38,0,0,0,0,0,0
8232,571,552,-0.0702,40,0,0,0,0,0,0
8271,570,552,-0.0749,44,0,0,0,0,0,0
8309,570,552,-0.0749,50,0,0,0,0,0,0
8348,571,552,-0.0702,54,0,0,0,0,0,0
8387,570,551,-0.0781,58,0,0,0,0,0,0
8425,571,552,-0.0702,64,0,0,0,0,0,0
8464,569,552,-0.0796,67,0,0,0,0,0,0
8502,571,551,-0.0733,73,0,0,0,0,0,0
8541,569,551,-0.0829,76,0,0,0,0,0,0
8579,569,551,-0.0829,80,0,0,0,0,0,0
8617,568,550,-0.0910,82,0,0,0,0,0,0
8656,568,549,-0.0942,87,0,0,0,0,0,0
8694,569,550,-0.0861,89,0,0,0,0,0,0
8733,570,550,-0.0813,96,0,0,0,0,0,0
8771,569,549,-0.0893,100,0,0,0,0,0,0
8811,568,550,-0.0910,105,0,0,0,0,0,0
8851,569,549,-0.0893,109,0,0,0,0,0,0
8890,569,549,-0.0893,114,0,0,0,0,0,0
8930,567,549,-0.0991,117,0,0,0,0,0,0
8969,568,549,-0.0942,121,0,0,0,0,0,0
9009,569,550,-0.0861,128,0,0,0,0,0,0
9048,569,549,-0.0893,132,0,0,0,0,0,0
9088,570,550,-0.0813,135,0,0,0,0,0,0
9127,570,550,-0.0813,138,0,0,0,0,0,0
9166,570,550,-0.0813,146,0,0,0,0,0,0
9206,568,549,-0.0942,151,0,0,0,0,0,0
9245,570,549,-0.0845,153,0,0,0,0,0,0
9285,569,549,-0.0893,155,0,0,0,0,0,0
9325,569,548,-0.0925,163,0,0,0,0,0,0
9364,569,548,-0.0925,168,0,0,0,0,0,0
9404,570,549,-0.0845,171,0,0,0,0,0,0
9443,569,550,-0.0861,178,0,0,0,0,0,0
9483,569,548,-0.0925,182,0,0,0,0,0,0
9523,569,548,-0.0925,184,0,0,0,0,0,0
9562,569,548,-0.0925,188,0,0,0,0,0,0
9602,569,547,-0.0956,192,0,0,0,0,0,0
9640,570,548,-0.0876,197,0,0,0,0,0,0
9680,569,550,-0.0861,200,0,0,0,0,0,0
9720,569,548,-0.0925,203,0,0,0,0,0,0
9759,570,549,-0.0845,209,0,0,0,0,0,0
9799,570,549,-0.0845,211,0,0,0,0,0,0
9838,570,548,-0.0876,214,0,0,0,0,0,0
9878,569,549,-0.0893,219,0,0,0,0,0,0
9918,569,548,-0.0925,224,0,0,0,0,0,0
9957,569,548,-0.0925,227,0,0,0,0,0,0
9997,569,548,-0.0925,232,0,0,0,0,0,0
10036,569,549,-0.0893,238,0,0,0,0,0,0
10077,570,548,-0.0876,242,0,0,0,0,0,0
10118,569,549,-0.0893,244,0,0,0,0,0,0
10158,569,549,-0.0893,251,0,0,0,0,0,0
10199,570,549,-0.0845,255,0,0,0,0,0,0
10238,569,550,-0.0861,260,0,0,0,0,0,0
10279,570,550,-0.0813,264,0,0,0,0,0,0
10320,570,550,-0.0813,266,0,0,0,0,0,0
10360,569,550,-0.0861,272,0,0,0,0,0,0
10401,569,550,-0.0861,274,0,0,0,0,0,0
10441,570,549,-0.0845,281,0,0,0,0,0,0
10482,568,550,-0.0910,287,0,0,0,0,0,0
10523,569,550,-0.0861,292,0,0,0,0,0,0
10563,570,551,-0.0781,294,0,0,0,0,0,0
10604,568,549,-0.0942,296,0,0,0,0,0,0
10644,569,549,-0.0893,302,0,0,0,0,0,0
10685,569,548,-0.0925,305,0,0,0,0,0,0
10726,568,548,-0.0974,309,0,0,0,0,0,0
10766,568,547,-0.1006,313,0,0,0,0,0,0
10807,568,548,-0.0974,317,0,0,0,0,0,0
10848,568,548,-0.0974,323,0,0,0,0,0,0
10888,568,548,-0.0974,325,0,0,0,0,0,0
10929,569,547,-0.0956,334,0,0,0,0,0,0
10969,570,547,-0.0906,337,0,0,0,0,0,0
11010,570,547,-0.0906,343,0,0,0,0,0,0
11051,570,548,-0.0876,347,0,0,0,0,0,0
11090,569,550,-0.0861,351,0,0,0,0,0,0
11131,568,549,-0.0942,356,0,0,0,0,0,0
11171,570,549,-0.0845,357,0,0,0,0,0,0
11212,571,549,-0.0796,362,0,0,0,0,0,0
11253,572,550,-0.0717,366,0,0,0,0,0,0
11293,571,548,-0.0826,370,0,0,0,0,0,0
11334,570,549,-0.0845,374,0,0,0,0,0,0
11374,572,548,-0.0777,379,0,0,0,0,0,0
11415,569,550,-0.0861,383,0,0,0,0,0,0
11456,569,550,-0.0861,385,0,0,0,0,0,0
11496,569,549,-0.0893,388,0,0,0,0,0,0
11537,575,548,-0.0630,391,0,0,0,0,0,0
11577,575,549,-0.0601,395,0,0,0,0,0,0
11618,574,548,-0.0679,401,0,0,0,0,0,0
11659,573,548,-0.0728,406,0,0,0,0,0,0
11699,573,549,-0.0698,410,0,0,0,0,0,0
11740,572,550,-0.0717,414,0,0,0,0,0,0
11781,573,550,-0.0669,418,0,0,0,0,0,0
11821,574,551,-0.0591,424,0,0,0,0,0,0
11862,574,550,-0.0620,428,0,0,0,0,0,0
11901,575,552,-0.0513,434,0,0,0,0,0,0
11942,575,554,-0.0453,436,0,0,0,0,0,0
11983,580,552,-0.0280,438,0,0,0,0,0,0
12023,575,553,-0.0483,439,0,0,0,0,0,0
12064,575,552,-0.0513,441,0,0,0,0,0,0
12104,577,550,-0.0477,446,0,0,0,0,0,0
12145,578,552,-0.0373,450,0,0,0,0,0,0
12186,578,553,-0.0344,456,0,0,0,0,0,0
12226,577,552,-0.0420,459,0,0,0,0,0,0
12267,576,552,-0.0467,463,0,0,0,0,0,0
12307,577,551,-0.0448,466,0,0,0,0,0,0
12348,576,551,-0.0496,468,0,0,0,0,0,0
12389,577,552,-0.0420,472,0,0,0,0,0,0
12429,577,552,-0.0420,475,0,0,0,0,0,0
12470,579,552,-0.0326,479,0,0,0,0,0,0
12510,577,553,-0.0391,484,0,0,0,0,0,0
12551,579,552,-0.0326,488,0,0,0,0,0,0
12592,579,554,-0.0269,493,0,0,0,0,0,0
12632,579,553,-0.0298,496,0,0,0,0,0,0
12673,578,554,-0.0315,500,0,0,0,0,0,0
12713,581,553,-0.0206,506,0,0,0,0,0,0
12753,581,554,-0.0178,510,0,0,0,0,0,0
12794,583,555,-0.0059,513,0,0,0,0,0,0
12834,584,554,-0.0041,519,0,0,0,0,0,0
12875,581,556,-0.0121,521,0,0,0,0,0,0
12916,583,556,-0.0032,524,0,0,0,0,0,0
12956,586,558,0.0156,528,0,0,0,0,0,0
12996,588,559,0.0270,530,0,0,0,0,0,0
13035,592,562,0.0520,532,0,0,0,0,0,0
13075,593,562,0.0562,530,0,0,0,0,0,0
13115,596,563,0.0713,536,0,0,0,0,0,0
13154,595,564,0.0697,536,0,0,0,0,0,0
13194,593,563,0.0588,545,0,0,0,0,0,0
13233,590,560,0.0383,545,0,0,0,0,0,0
13273,590,558,0.0331,545,0,0,0,0,0,0
13313,591,560,0.0425,545,0,0,0,0,0,0
13351,588,559,0.0270,545,0,0,0,0,0,0
13391,589,558,0.0287,545,0,0,0,0,0,0
13430,589,558,0.0287,545,0,0,0,0,0,0
13470,590,559,0.0356,545,0,0,0,0,0,0
13509,592,560,0.0468,545,0,0,0,0,0,0
13549,592,563,0.0547,545,0,0,0,0,0,0
13589,593,566,0.0669,542,0,0,0,0,0,0
13628,591,565,0.0560,540,0,0,0,0,0,0
13668,588,563,0.0380,540,0,0,0,0,0,0
13707,587,563,0.0338,535,0,0,0,0,0,0
13747,584,561,0.0154,530,0,0,0,0,0,0
13787,585,561,0.0197,530,0,0,0,0,0,0
13826,583,560,0.0082,525,0,0,0,0,0,0
13865,584,560,0.0125,519,0,0,0,0,0,0
13904,584,561,0.0154,520,0,0,0,0,0,0
13944,584,561,0.0154,520,0,0,0,0,0,0
13984,583,561,0.0112,520,0,0,0,0,0,0
14023,584,561,0.0154,520,0,0,0,0,0,0
14063,584,561,0.0154,520,0,0,0,0,0,0
14102,583,560,0.0082,520,0,0,0,0,0,0
14142,583,559,0.0053,520,0,0,0,0,0,0
14182,583,560,0.0082,520,0,0,0,0,0,0
14221,582,558,-0.0019,520,0,0,0,0,0,0
14262,584,559,0.0097,520,0,0,0,0,0,0
14301,582,560,0.0039,520,0,0,0,0,0,0
14341,584,560,0.0125,520,0,0,0,0,0,0
14381,582,560,0.0039,520,0,0,0,0,0,0
14419,584,559,0.0097,520,0,0,0,0,0,0
14459,585,559,0.0140,520,0,0,0,0,0,0
14498,584,560,0.0125,509,0,0,0,0,0,0
