timestamp,dpss_Val_1,dpss_Val_2,estimated_linear_velocity,encoder_value,imu_accel_x,imu_accel_y,imu_accel_z,imu_gyro_x,imu_gyro_y,imu_gyro_z
8518,553,540,-0.2251,118,0,0,0,0,0,0
8557,552,538,-0.2385,121,0,0,0,0,0,0
8597,551,537,-0.2482,126,0,0,0,0,0,0
8636,552,537,-0.2423,130,0,0,0,0,0,0
8676,551,538,-0.2443,133,0,0,0,0,0,0
8716,550,537,-0.2541,137,0,0,0,0,0,0
8755,549,537,-0.2600,142,0,0,0,0,0,0
8795,550,538,-0.2502,147,0,0,0,0,0,0
8834,549,537,-0.2600,153,0,0,0,0,0,0
8873,550,538,-0.2502,158,0,0,0,0,0,0
8913,549,537,-0.2600,163,0,0,0,0,0,0
8952,551,536,-0.2520,168,0,0,0,0,0,0
8992,550,536,-0.2580,173,0,0,0,0,0,0
9031,549,536,-0.2640,178,0,0,0,0,0,0
9071,550,536,-0.2580,182,0,0,0,0,0,0
9110,549,536,-0.2640,186,0,0,0,0,0,0
9150,549,536,-0.2640,190,0,0,0,0,0,0
9190,551,535,-0.2557,193,0,0,0,0,0,0
9229,552,536,-0.2460,198,0,0,0,0,0,0
9269,552,536,-0.2460,201,0,0,0,0,0,0
9308,552,538,-0.2385,204,0,0,0,0,0,0
9348,553,537,-0.2364,208,0,0,0,0,0,0
9388,553,537,-0.2364,213,0,0,0,0,0,0
9426,551,538,-0.2443,219,0,0,0,0,0,0
9466,551,538,-0.2443,225,0,0,0,0,0,0
9505,552,539,-0.2347,229,0,0,0,0,0,0
9545,553,538,-0.2327,234,0,0,0,0,0,0
9585,552,538,-0.2385,239,0,0,0,0,0,0
9624,552,539,-0.2347,243,0,0,0,0,0,0
9664,553,538,-0.2327,250,0,0,0,0,0,0
9703,552,538,-0.2385,255,0,0,0,0,0,0
9743,551,537,-0.2482,259,0,0,0,0,0,0
9783,552,538,-0.2385,264,0,0,0,0,0,0
9822,553,536,-0.2400,268,0,0,0,0,0,0
9862,553,537,-0.2364,272,0,0,0,0,0,0
9901,553,537,-0.2364,277,0,0,0,0,0,0
9940,552,537,-0.2423,282,0,0,0,0,0,0
9980,554,538,-0.2269,286,0,0,0,0,0,0
10019,556,539,-0.2119,291,0,0,0,0,0,0
10060,557,539,-0.2062,297,0,0,0,0,0,0
10100,559,541,-0.1882,301,0,0,0,0,0,0
10141,560,541,-0.1827,307,0,0,0,0,0,0
10182,561,543,-0.1706,311,0,0,0,0,0,0
10222,562,542,-0.1686,315,0,0,0,0,0,0
10263,562,543,-0.1653,321,0,0,0,0,0,0
10303,563,543,-0.1600,326,0,0,0,0,0,0
10344,565,544,-0.1462,329,0,0,0,0,0,0
10385,567,544,-0.1358,335,0,0,0,0,0,0
10425,568,545,-0.1276,338,0,0,0,0,0,0
10466,570,546,-0.1144,342,0,0,0,0,0,0
10506,570,547,-0.1114,346,0,0,0,0,0,0
10547,572,548,-0.0985,351,0,0,0,0,0,0
10588,574,548,-0.0887,353,0,0,0,0,0,0
10628,574,550,-0.0829,358,0,0,0,0,0,0
10669,577,552,-0.0628,361,0,0,0,0,0,0
10708,578,552,-0.0581,364,0,0,0,0,0,0
10749,578,553,-0.0552,366,0,0,0,0,0,0
10790,581,553,-0.0414,370,0,0,0,0,0,0
10830,583,555,-0.0268,375,0,0,0,0,0,0
10871,582,557,-0.0256,377,0,0,0,0,0,0
10912,586,557,-0.0079,379,0,0,0,0,0,0
10952,588,560,0.0089,384,0,0,0,0,0,0
10992,591,562,0.0270,386,0,0,0,0,0,0
11031,593,564,0.0407,387,0,0,0,0,0,0
11071,592,563,0.0339,387,0,0,0,0,0,0
11111,591,564,0.0324,389,0,0,0,0,0,0
11150,589,564,0.0241,389,0,0,0,0,0,0
11190,587,564,0.0159,389,0,0,0,0,0,0
11229,588,563,0.0172,389,0,0,0,0,0,0
11269,589,562,0.0186,389,0,0,0,0,0,0
11308,589,564,0.0241,384,0,0,0,0,0,0
11347,590,565,0.0311,384,0,0,0,0,0,0
11387,588,565,0.0229,384,0,0,0,0,0,0
11426,586,562,0.0060,377,0,0,0,0,0,0
11466,584,562,-0.0025,376,0,0,0,0,0,0
11506,583,561,-0.0097,376,0,0,0,0,0,0
11547,584,561,-0.0054,376,0,0,0,0,0,0
11588,584,561,-0.0054,371,0,0,0,0,0,0
11628,585,560,-0.0040,369,0,0,0,0,0,0
