timestamp,dpss_Val_1,dpss_Val_2,estimated_linear_velocity,encoder_value,imu_accel_x,imu_accel_y,imu_accel_z,imu_gyro_x,imu_gyro_y,imu_gyro_z
10063,583,564,-0.0086,0,0,0,0,0,0,0
10102,583,564,-0.0086,0,0,0,0,0,0,0
10140,583,565,-0.0056,0,0,0,0,0,0,0
10179,583,565,-0.0056,0,0,0,0,0,0,0
10217,584,565,-0.0015,0,0,0,0,0,0,0
10256,584,565,-0.0015,0,0,0,0,0,0,0
10295,584,564,-0.0045,0,0,0,0,0,0,0
10333,584,564,-0.0045,0,0,0,0,0,0,0
10372,584,564,-0.0045,0,0,0,0,0,0,0
10409,583,565,-0.0056,0,0,0,0,0,0,0
10448,583,565,-0.0056,0,0,0,0,0,0,0
10486,584,565,-0.0015,0,0,0,0,0,0,0
10525,584,564,-0.0045,0,0,0,0,0,0,0
10564,583,565,-0.0056,0,0,0,0,0,0,0
10602,584,565,-0.0015,0,0,0,0,0,0,0
10641,583,564,-0.0086,0,0,0,0,0,0,0
10679,584,565,-0.0015,0,0,0,0,0,0,0
10718,583,564,-0.0086,0,0,0,0,0,0,0
10757,583,565,-0.0056,0,0,0,0,0,0,0
10795,583,564,-0.0086,0,0,0,0,0,0,0
10833,585,564,-0.0003,0,0,0,0,0,0,0
10871,582,564,-0.0127,0,0,0,0,0,0,0
10910,584,564,-0.0045,0,0,0,0,0,0,0
10948,583,564,-0.0086,0,0,0,0,0,0,0
10987,584,565,-0.0015,0,0,0,0,0,0,0
11026,584,565,-0.0015,0,0,0,0,0,0,0
11064,584,565,-0.0015,0,0,0,0,0,0,0
11103,583,564,-0.0086,0,0,0,0,0,0,0
11141,583,565,-0.0056,0,0,0,0,0,0,0
11180,583,564,-0.0086,0,0,0,0,0,0,0
11217,583,564,-0.0086,0,0,0,0,0,0,0
11256,584,564,-0.0045,0,0,0,0,0,0,0
11295,584,564,-0.0045,0,0,0,0,0,0,0
11333,583,564,-0.0086,0,0,0,0,0,0,0
11372,584,563,-0.0074,0,0,0,0,0,0,0
11410,584,563,-0.0074,0,0,0,0,0,0,0
11449,583,564,-0.0086,0,0,0,0,0,0,0
11487,583,564,-0.0086,0,0,0,0,0,0,0
11526,583,564,-0.0086,0,0,0,0,0,0,0
11565,582,564,-0.0127,0,0,0,0,0,0,0
11602,584,563,-0.0074,0,0,0,0,0,0,0
11641,583,563,-0.0116,0,0,0,0,0,0,0
11679,583,563,-0.0116,0,0,0,0,0,0,0
11718,583,564,-0.0086,0,0,0,0,0,0,0
11757,583,564,-0.0086,0,0,0,0,0,0,0
11795,583,563,-0.0116,0,0,0,0,0,0,0
11834,583,564,-0.0086,0,0,0,0,0,0,0
11872,584,564,-0.0045,0,0,0,0,0,0,0
11911,584,563,-0.0074,0,0,0,0,0,0,0
11949,584,563,-0.0074,0,0,0,0,0,0,0
11987,584,564,-0.0045,0,0,0,0,0,0,0
12026,584,562,-0.0104,0,0,0,0,0,0,0
12064,584,564,-0.0045,0,0,0,0,0,0,0
12103,584,564,-0.0045,0,0,0,0,0,0,0
12141,583,563,-0.0116,0,0,0,0,0,0,0
12180,583,564,-0.0086,0,0,0,0,0,0,0
12218,583,563,-0.0116,0,0,0,0,0,0,0
12257,583,565,-0.0056,0,0,0,0,0,0,0
12296,583,564,-0.0086,0,0,0,0,0,0,0
12334,583,564,-0.0086,0,0,0,0,0,0,0
12372,582,564,-0.0127,0,0,0,0,0,0,0
12410,582,564,-0.0127,0,0,0,0,0,0,0
12449,582,563,-0.0158,0,0,0,0,0,0,0
12488,583,563,-0.0116,0,0,0,0,0,0,0
12526,582,564,-0.0127,0,0,0,0,0,0,0
12565,583,564,-0.0086,0,0,0,0,0,0,0
12603,582,564,-0.0127,0,0,0,0,0,0,0
12642,582,564,-0.0127,0,0,0,0,0,0,0
12680,583,563,-0.0116,0,0,0,0,0,0,0
12719,583,563,-0.0116,0,0,0,0,0,0,0
12758,583,563,-0.0116,0,0,0,0,0,0,0
12795,581,563,-0.0200,0,0,0,0,0,0,0
12834,581,564,-0.0169,0,0,0,0,0,0,0
12872,582,563,-0.0158,0,0,0,0,0,0,0
12911,581,563,-0.0200,0,0,0,0,0,0,0
12949,583,564,-0.0086,0,0,0,0,0,0,0
12988,583,564,-0.0086,0,0,0,0,0,0,0
13027,581,564,-0.0169,0,0,0,0,0,0,0
13065,582,564,-0.0127,0,0,0,0,0,0,0
13104,583,563,-0.0116,0,0,0,0,0,0,0
13142,583,564,-0.0086,0,0,0,0,0,0,0
13180,582,564,-0.0127,0,0,0,0,0,0,0
13219,583,564,-0.0086,0,0,0,0,0,0,0
13257,582,565,-0.0096,0,0,0,0,0,0,0
13296,582,564,-0.0127,0,0,0,0,0,0,0
13334,583,564,-0.0086,0,0,0,0,0,0,0
13373,582,564,-0.0127,0,0,0,0,0,0,0
13411,583,564,-0.0086,0,0,0,0,0,0,0
13450,583,564,-0.0086,0,0,0,0,0,0,0
13489,582,564,-0.0127,0,0,0,0,0,0,0
13527,582,563,-0.0158,0,0,0,0,0,0,0
13565,583,564,-0.0086,0,0,0,0,0,0,0
13603,583,564,-0.0086,0,0,0,0,0,0,0
13642,582,564,-0.0127,0,0,0,0,0,0,0
13680,582,563,-0.0158,0,0,0,0,0,0,0
13719,583,563,-0.0116,0,0,0,0,0,0,0
13758,582,564,-0.0127,0,0,0,0,0,0,0
13796,582,564,-0.0127,0,0,0,0,0,0,0
13835,582,564,-0.0127,0,0,0,0,0,0,0
13873,582,564,-0.0127,0,0,0,0,0,0,0
13912,583,563,-0.0116,0,0,0,0,0,0,0
13949,582,563,-0.0158,0,0,0,0,0,0,0
13988,582,564,-0.0127,0,0,0,0,0,0,0
14027,583,564,-0.0086,0,0,0,0,0,0,0
14065,582,564,-0.0127,0,0,0,0,0,0,0
14104,582,563,-0.0158,0,0,0,0,0,0,0
14142,581,563,-0.0200,0,0,0,0,0,0,0
14181,582,564,-0.0127,0,0,0,0,0,0,0
14220,583,563,-0.0116,0,0,0,0,0,0,0
14258,581,563,-0.0200,0,0,0,0,0,0,0
14297,581,564,-0.0169,0,0,0,0,0,0,0
14334,582,563,-0.0158,0,0,0,0,0,0,0
14373,581,562,-0.0231,0,0,0,0,0,0,0
14411,581,562,-0.0231,0,0,0,0,0,0,0
14450,581,563,-0.0200,0,0,0,0,0,0,0
14489,582,563,-0.0158,0,0,0,0,0,0,0
14527,581,563,-0.0200,0,0,0,0,0,0,0
14566,582,562,-0.0188,0,0,0,0,0,0,0
14604,581,563,-0.0200,0,0,0,0,0,0,0
14643,582,563,-0.0158,0,0,0,0,0,0,0
14681,583,560,-0.0205,0,0,0,0,0,0,0
14720,581,560,-0.0291,0,0,0,0,0,0,0
14758,581,561,-0.0261,0,0,0,0,0,0,0
14796,580,560,-0.0334,0,0,0,0,0,0,0
14835,580,561,-0.0304,0,0,0,0,0,0,0
14873,580,560,-0.0334,0,0,0,0,0,0,0
14912,579,560,-0.0377,0,0,0,0,0,0,0
14951,579,559,-0.0408,0,0,0,0,0,0,0
14989,580,562,-0.0273,0,0,0,0,0,0,0
15028,580,560,-0.0334,0,0,0,0,0,0,0
15066,580,560,-0.0334,0,0,0,0,0,0,0
15105,581,561,-0.0261,0,0,0,0,0,0,0
15142,580,561,-0.0304,0,0,0,0,0,0,0
15181,580,560,-0.0334,0,0,0,0,0,0,0
15220,581,561,-0.0261,0,0,0,0,0,0,0
15258,580,561,-0.0304,0,0,0,0,0,0,0
15297,581,560,-0.0291,0,0,0,0,0,0,0
15335,580,560,-0.0334,0,0,0,0,0,0,0
15374,581,560,-0.0291,0,0,0,0,0,0,0
15412,580,560,-0.0334,0,0,0,0,0,0,0
15451,581,560,-0.0291,0,0,0,0,0,0,0
15490,581,560,-0.0291,0,0,0,0,0,0,0
15527,581,560,-0.0291,0,0,0,0,0,0,0
15566,580,560,-0.0334,0,0,0,0,0,0,0
15604,580,561,-0.0304,0,0,0,0,0,0,0
15643,580,560,-0.0334,0,0,0,0,0,0,0
15682,580,560,-0.0334,0,0,0,0,0,0,0
15720,580,561,-0.0304,0,0,0,0,0,0,0
15759,580,560,-0.0334,0,0,0,0,0,0,0
15797,581,561,-0.0261,0,0,0,0,0,0,0
15836,580,561,-0.0304,0,0,0,0,0,0,0
15874,580,560,-0.0334,0,0,0,0,0,0,0
15912,580,560,-0.0334,0,0,0,0,0,0,0
15951,580,561,-0.0304,0,0,0,0,0,0,0
15989,581,561,-0.0261,0,0,0,0,0,0,0
16028,580,560,-0.0334,0,0,0,0,0,0,0
16066,581,560,-0.0291,0,0,0,0,0,0,0
16105,581,561,-0.0261,0,0,0,0,0,0,0
16143,581,560,-0.0291,0,0,0,0,0,0,0
16182,580,559,-0.0365,0,0,0,0,0,0,0
16221,580,560,-0.0334,0,0,0,0,0,0,0
16259,580,560,-0.0334,0,0,0,0,0,0,0
16297,581,560,-0.0291,0,0,0,0,0,0,0
16335,580,561,-0.0304,0,0,0,0,0,0,0
16374,580,559,-0.0365,0,0,0,0,0,0,0
16412,580,559,-0.0365,0,0,0,0,0,0,0
16451,580,560,-0.0334,0,0,0,0,0,0,0
16490,580,559,-0.0365,0,0,0,0,0,0,0
16528,580,559,-0.0365,0,0,0,0,0,0,0
16567,579,559,-0.0408,0,0,0,0,0,0,0
16605,580,558,-0.0395,0,0,0,0,0,0,0
16644,579,559,-0.0408,0,0,0,0,0,0,0
16683,581,558,-0.0351,0,0,0,0,0,0,0
16720,580,560,-0.0334,0,0,0,0,0,0,0
16759,579,559,-0.0408,0,0,0,0,0,0,0
16797,580,558,-0.0395,0,0,0,0,0,0,0
16836,579,558,-0.0438,0,0,0,0,0,0,0
16874,579,558,-0.0438,0,0,0,0,0,0,0
16913,579,558,-0.0438,0,0,0,0,0,0,0
16952,579,558,-0.0438,0,0,0,0,0,0,0
16990,580,559,-0.0365,0,0,0,0,0,0,0
17029,579,557,-0.0469,0,0,0,0,0,0,0
17067,579,559,-0.0408,0,0,0,0,0,0,0
17105,580,558,-0.0395,0,0,0,0,0,0,0
17143,581,557,-0.0380,0,0,0,0,0,0,0
17182,579,558,-0.0438,0,0,0,0,0,0,0
17221,580,558,-0.0395,0,0,0,0,0,0,0
17259,580,558,-0.0395,0,0,0,0,0,0,0
17298,580,558,-0.0395,0,0,0,0,0,0,0
17336,580,559,-0.0365,0,0,0,0,0,0,0
17375,580,559,-0.0365,0,0,0,0,0,0,0
17414,580,558,-0.0395,0,0,0,0,0,0,0
17452,580,559,-0.0365,0,0,0,0,0,0,0
17490,581,559,-0.0321,0,0,0,0,0,0,0
17528,580,558,-0.0395,0,0,0,0,0,0,0
17567,581,559,-0.0321,0,0,0,0,0,0,0
17605,581,558,-0.0351,0,0,0,0,0,0,0
17644,580,559,-0.0365,0,0,0,0,0,0,0
17683,581,560,-0.0291,0,0,0,0,0,0,0
17721,581,560,-0.0291,0,0,0,0,0,0,0
17760,580,560,-0.0334,0,0,0,0,0,0,0
17798,581,559,-0.0321,0,0,0,0,0,0,0
17837,580,560,-0.0334,0,0,0,0,0,0,0
17874,581,559,-0.0321,0,0,0,0,0,0,0
17913,581,559,-0.0321,0,0,0,0,0,0,0
17952,580,558,-0.0395,0,0,0,0,0,0,0
17990,581,558,-0.0351,0,0,0,0,0,0,0
18029,580,559,-0.0365,0,0,0,0,0,0,0
18067,580,558,-0.0395,0,0,0,0,0,0,0
18106,580,558,-0.0395,0,0,0,0,0,0,0
18145,581,559,-0.0321,0,0,0,0,0,0,0
18183,581,558,-0.0351,0,0,0,0,0,0,0
18222,580,558,-0.0395,0,0,0,0,0,0,0
18259,580,559,-0.0365,0,0,0,0,0,0,0
18298,580,559,-0.0365,0,0,0,0,0,0,0
18336,580,557,-0.0424,0,0,0,0,0,0,0
18375,581,558,-0.0351,0,0,0,0,0,0,0
18414,579,558,-0.0438,2,0,0,0,0,0,0
18452,580,558,-0.0395,3,0,0,0,0,0,0
18491,580,558,-0.0395,5,0,0,0,0,0,0
18529,580,557,-0.0424,5,0,0,0,0,0,0
18568,580,558,-0.0395,10,0,0,0,0,0,0
18607,580,558,-0.0395,15,0,0,0,0,0,0
18647,581,557,-0.0380,17,0,0,0,0,0,0
18686,580,557,-0.0424,21,0,0,0,0,0,0
18725,580,558,-0.0395,25,0,0,0,0,0,0
18765,580,558,-0.0395,25,0,0,0,0,0,0
18804,580,559,-0.0365,28,0,0,0,0,0,0
18844,582,559,-0.0278,31,0,0,0,0,0,0
18884,581,559,-0.0321,32,0,0,0,0,0,0
