timestamp,dpss_Val_1,dpss_Val_2,estimated_linear_velocity,encoder_value
5314,574,579,-0.0018,-80
5316,576,579,0.0051,-80
5317,575,579,0.0016,-80
5318,575,580,0.0053,-80
5319,575,578,-0.0020,-80
5321,575,580,0.0053,-80
5323,576,579,0.0051,-80
5325,576,579,0.0051,-80
5327,576,580,0.0087,-80
5329,575,579,0.0016,-80
5331,575,580,0.0053,-80
5334,576,579,0.0051,-80
5336,575,580,0.0053,-80
5338,576,579,0.0051,-80
5340,576,579,0.0051,-80
5342,576,579,0.0051,-80
5344,576,579,0.0051,-80
5346,575,580,0.0053,-80
5349,576,580,0.0087,-80
5351,576,579,0.0051,-80
5353,576,579,0.0051,-80
5355,576,580,0.0087,-80
5357,576,579,0.0051,-80
5359,575,579,0.0016,-80
5361,576,580,0.0087,-80
5363,575,579,0.0016,-80
5365,575,579,0.0016,-80
5367,576,579,0.0051,-80
5369,575,579,0.0016,-80
5371,575,580,0.0053,-80
5373,576,580,0.0087,-80
5377,575,579,0.0016,-80
5379,576,579,0.0051,-80
5381,576,579,0.0051,-80
5383,575,579,0.0016,-80
5385,576,579,0.0051,-80
5387,576,579,0.0051,-80
5389,575,579,0.0016,-80
5391,576,579,0.0051,-80
5393,575,579,0.0016,-80
5395,576,579,0.0051,-80
5397,574,579,-0.0018,-80
5399,576,579,0.0051,-80
5402,576,579,0.0051,-80
5404,576,579,0.0051,-80
5406,575,579,0.0016,-80
5408,574,580,0.0019,-80
5410,576,579,0.0051,-80
5412,575,579,0.0016,-80
5414,576,579,0.0051,-80
5416,576,579,0.0051,-80
5419,575,580,0.0053,-80
5421,575,579,0.0016,-80
5423,575,579,0.0016,-80
5425,576,579,0.0051,-80
5427,576,579,0.0051,-80
5429,575,579,0.0016,-80
5432,575,579,0.0016,-80
5434,576,579,0.0051,-80
5436,575,579,0.0016,-80
5438,575,579,0.0016,-80
5440,576,579,0.0051,-80
5442,575,579,0.0016,-80
5444,576,579,0.0051,-80
5446,575,579,0.0016,-80
5448,576,579,0.0051,-80
5450,576,579,0.0051,-80
5452,575,579,0.0016,-80
5454,575,579,0.0016,-80
5456,576,579,0.0051,-80
5459,575,579,0.0016,-80
5462,576,579,0.0051,-80
5464,575,579,0.0016,-80
5466,575,579,0.0016,-80
5468,576,580,0.0087,-80
5470,575,579,0.0016,-80
5472,575,580,0.0053,-80
5474,576,579,0.0051,-80
5476,575,580,0.0053,-80
5478,576,580,0.0087,-80
5480,575,579,0.0016,-80
5482,576,579,0.0051,-79
5484,577,580,0.0121,-79
5487,575,579,0.0016,-79
5489,575,580,0.0053,-79
5491,576,579,0.0051,-79
5493,575,579,0.0016,-79
5495,576,579,0.0051,-79
5497,576,580,0.0087,-79
5499,575,579,0.0016,-79
5501,576,580,0.0087,-79
5504,576,579,0.0051,-79
5506,575,579,0.0016,-79
5508,576,580,0.0087,-79
5510,575,579,0.0016,-79
5512,576,579,0.0051,-79
5514,576,580,0.0087,-79
5517,576,580,0.0087,-78
5519,576,579,0.0051,-78
5521,576,579,0.0051,-78
5523,576,579,0.0051,-78
5525,576,579,0.0051,-78
5527,575,579,0.0016,-78
5529,576,580,0.0087,-78
5531,575,579,0.0016,-78
5533,576,580,0.0087,-78
5535,577,580,0.0121,-78
5537,575,579,0.0016,-78
5539,576,579,0.0051,-78
5541,576,579,0.0051,-78
5544,575,580,0.0053,-78
5547,576,579,0.0051,-78
5549,575,579,0.0016,-78
5551,576,579,0.0051,-78
5553,577,579,0.0085,-78
5555,575,580,0.0053,-78
5557,575,579,0.0016,-78
5559,576,579,0.0051,-78
5561,576,580,0.0087,-78
5563,576,580,0.0087,-78
