timestamp,dpss_Val_1,dpss_Val_2,estimated_linear_velocity,encoder_value
5314,573,545,-0.0046,-1
5315,573,545,-0.0046,-1
5316,573,545,-0.0046,-1
5318,573,545,-0.0046,-1
5319,573,544,-0.0073,-1
5320,573,545,-0.0046,-1
5322,573,545,-0.0046,-1
5324,572,545,-0.0097,-1
5326,573,545,-0.0046,-1
5328,573,545,-0.0046,-1
5330,573,545,-0.0046,-1
5332,573,545,-0.0046,-1
5335,573,545,-0.0046,-1
5337,573,545,-0.0046,-1
5339,574,545,0.0005,-1
5341,573,545,-0.0046,-1
5344,573,545,-0.0046,-1
5346,573,545,-0.0046,-1
5348,573,545,-0.0046,-1
5350,574,545,0.0005,-1
5352,573,545,-0.0046,-1
5354,573,545,-0.0046,-1
5356,573,545,-0.0046,-1
5358,574,545,0.0005,-1
5360,573,545,-0.0046,-1
5362,573,544,-0.0073,-1
5364,573,545,-0.0046,-1
5366,573,545,-0.0046,-1
5368,573,544,-0.0073,-1
5370,573,545,-0.0046,-1
5372,573,546,-0.0018,-1
5376,573,545,-0.0046,-1
5378,574,544,-0.0022,-1
5380,574,544,-0.0022,-1
5382,573,544,-0.0073,-1
5384,574,544,-0.0022,-1
5386,573,545,-0.0046,-1
5388,573,544,-0.0073,-1
5390,573,544,-0.0073,-1
5392,573,544,-0.0073,-1
5394,573,545,-0.0046,-1
5396,573,545,-0.0046,-1
5398,573,544,-0.0073,-1
5400,573,545,-0.0046,-1
5403,573,545,-0.0046,-1
5405,573,545,-0.0046,-1
5407,573,544,-0.0073,-1
5409,573,544,-0.0073,-1
5411,573,545,-0.0046,-1
5413,573,545,-0.0046,-1
5415,574,545,0.0005,-1
5417,573,544,-0.0073,-1
5420,573,544,-0.0073,-1
5422,573,544,-0.0073,-1
5424,574,544,-0.0022,-1
5426,574,544,-0.0022,-1
5428,573,544,-0.0073,-1
5430,573,545,-0.0046,-1
5432,573,545,-0.0046,-1
5435,573,545,-0.0046,-1
5437,573,545,-0.0046,-1
5439,573,545,-0.0046,-1
5441,573,545,-0.0046,-1
5443,573,545,-0.0046,-1
5445,573,544,-0.0073,-1
5447,574,545,0.0005,-1
5449,573,544,-0.0073,-1
5451,574,544,-0.0022,-1
5453,574,544,-0.0022,-1
5455,574,545,0.0005,-1
5457,573,544,-0.0073,-1
5459,574,544,-0.0022,-1
5462,573,545,-0.0046,-1
5464,573,545,-0.0046,-1
5467,574,545,0.0005,-1
5469,574,544,-0.0022,-1
5471,574,544,-0.0022,-1
5473,573,544,-0.0073,-1
5475,574,544,-0.0022,-1
5477,573,544,-0.0073,-1
5479,574,545,0.0005,-1
5481,574,545,0.0005,-1
5483,573,544,-0.0073,-1
5485,573,545,-0.0046,-1
5487,573,545,-0.0046,-1
5489,573,545,-0.0046,-1
5491,574,544,-0.0022,-1
5493,574,544,-0.0022,-1
5495,573,544,-0.0073,-1
5497,574,544,-0.0022,-1
5499,573,544,-0.0073,-1
5502,573,544,-0.0073,-1
5505,574,544,-0.0022,-1
5507,573,544,-0.0073,-1
5509,573,544,-0.0073,-1
5511,573,544,-0.0073,-1
5513,573,545,-0.0046,-1
5515,573,545,-0.0046,-1
5517,574,544,-0.0022,-1
5519,573,545,-0.0046,-1
5521,573,544,-0.0073,-1
5523,573,544,-0.0073,-1
5525,574,545,0.0005,-1
5527,573,545,-0.0046,-1
5529,574,544,-0.0022,-1
5532,573,545,-0.0046,-1
5534,573,545,-0.0046,-1
5536,573,545,-0.0046,-1
5538,574,545,0.0005,-1
5540,573,544,-0.0073,-1
5542,573,544,-0.0073,-1
5544,573,545,-0.0046,-1
5547,573,544,-0.0073,-1
5549,573,545,-0.0046,-1
5551,574,544,-0.0022,-1
5553,574,545,0.0005,-1
5555,574,544,-0.0022,-1
5557,573,544,-0.0073,-1
5559,573,545,-0.0046,-1
5561,573,545,-0.0046,-1
5563,574,545,0.0005,-1
5565,573,544,-0.0073,-1
5568,573,544,-0.0073,-1
5570,574,545,0.0005,-1
5572,573,545,-0.0046,-1
5574,573,545,-0.0046,-1
5576,573,545,-0.0046,-1
5578,573,544,-0.0073,-1
5580,573,545,-0.0046,-1
5582,574,544,-0.0022,-1
5584,573,545,-0.0046,-1
5586,573,544,-0.0073,-1
5588,573,545,-0.0046,-1
5591,574,545,0.0005,-1
5593,573,545,-0.0046,-1
5595,574,544,-0.0022,-1
5597,573,544,-0.0073,-1
5600,573,544,-0.0073,-1
5602,573,545,-0.0046,-1
5604,573,544,-0.0073,-1
5606,574,544,-0.0022,-1
5608,573,545,-0.0046,-1
5610,573,545,-0.0046,-1
5612,574,544,-0.0022,-1
5614,573,545,-0.0046,-1
5616,573,545,-0.0046,-1
5618,573,545,-0.0046,-1
5620,574,545,0.0005,-1
5622,573,544,-0.0073,-1
5624,573,544,-0.0073,-1
5626,573,545,-0.0046,-1
5628,574,545,0.0005,-1
5630,573,545,-0.0046,-1
5634,574,545,0.0005,-1
5636,574,544,-0.0022,-1
5638,573,545,-0.0046,-1
5640,573,545,-0.0046,-1
5642,574,545,0.0005,-1
5644,573,545,-0.0046,-1
5646,573,545,-0.0046,-1
5648,573,545,-0.0046,-1
5650,573,545,-0.0046,-1
5652,574,545,0.0005,-1
5654,574,545,0.0005,-1
5656,573,545,-0.0046,-1
5658,573,545,-0.0046,-1
5660,573,545,-0.0046,-1
5662,574,545,0.0005,-1
5664,573,545,-0.0046,-1
5666,574,545,0.0005,-1
5668,573,545,-0.0046,-1
5670,573,544,-0.0073,-1
5672,573,545,-0.0046,-1
5676,573,545,-0.0046,-1
5678,573,545,-0.0046,-1
5680,573,545,-0.0046,-1
5682,574,545,0.0005,-1
5684,573,545,-0.0046,-1
5686,573,545,-0.0046,-1
5688,573,545,-0.0046,-1
5690,573,545,-0.0046,-1
5692,573,545,-0.0046,-1
5694,573,545,-0.0046,-1
5696,573,545,-0.0046,-1
5698,573,545,-0.0046,-1
5700,573,545,-0.0046,-1
5702,573,545,-0.0046,-1
5705,574,545,0.0005,-1
5707,574,545,0.0005,-1
5708,573,545,-0.0046,-1
5711,573,545,-0.0046,-1
5713,573,545,-0.0046,-1
5715,574,545,0.0005,-1
5718,574,545,0.0005,-1
5720,573,545,-0.0046,-1
5722,573,545,-0.0046,-1
5724,574,545,0.0005,-1
5726,574,545,0.0005,-1
5728,573,545,-0.0046,-1
5730,573,545,-0.0046,-1
5732,573,545,-0.0046,-1
5734,573,546,-0.0018,-1
5736,572,545,-0.0097,-1
5738,574,546,0.0032,-1
5740,573,545,-0.0046,-1
5742,574,545,0.0005,-1
5744,573,545,-0.0046,-1
5746,573,545,-0.0046,-1
5748,573,545,-0.0046,-1
5751,573,545,-0.0046,-1
5753,573,545,-0.0046,-1
5755,574,545,0.0005,-1
5757,573,546,-0.0018,-1
5760,573,545,-0.0046,-1
5762,573,545,-0.0046,-1
5764,573,545,-0.0046,-1
5766,573,545,-0.0046,-1
5768,573,545,-0.0046,-1
5770,573,545,-0.0046,-1
5772,573,545,-0.0046,-1
5774,574,546,0.0032,-1
5776,573,545,-0.0046,-1
5778,573,545,-0.0046,-1
5780,574,545,0.0005,-1
5782,573,545,-0.0046,-1
5784,573,545,-0.0046,-1
5787,573,546,-0.0018,-1
5789,573,545,-0.0046,-1
5791,573,545,-0.0046,-1
5793,574,546,0.0032,-1
5795,574,545,0.0005,-1
5797,573,545,-0.0046,-1
5799,573,545,-0.0046,-1
5801,573,546,-0.0018,-1
5804,573,545,-0.0046,-1
5806,573,545,-0.0046,-1
5808,573,545,-0.0046,-1
5810,574,545,0.0005,-1
5812,573,545,-0.0046,-1
5814,574,545,0.0005,-1
5816,573,544,-0.0073,-1
5818,574,545,0.0005,-1
5820,573,545,-0.0046,-1
5822,573,545,-0.0046,-1
5824,574,545,0.0005,-1
5826,573,544,-0.0073,-1
5829,573,545,-0.0046,-1
5831,573,545,-0.0046,-1
5833,573,545,-0.0046,-1
5835,573,545,-0.0046,-1
5837,574,545,0.0005,-1
5839,573,545,-0.0046,-1
5841,574,545,0.0005,-1
5843,573,545,-0.0046,-1
5846,573,545,-0.0046,-1
5848,573,545,-0.0046,-1
5850,573,545,-0.0046,-1
5852,573,545,-0.0046,-1
5854,573,545,-0.0046,-1
5856,573,545,-0.0046,-1
5858,572,545,-0.0097,-1
5861,573,545,-0.0046,-1
5863,573,544,-0.0073,-1
5865,574,545,0.0005,-1
5867,573,545,-0.0046,-1
5869,573,545,-0.0046,-1
5871,574,545,0.0005,-1
5873,573,545,-0.0046,-1
5875,573,545,-0.0046,-1
5877,573,545,-0.0046,-1
5879,573,545,-0.0046,-1
5881,573,545,-0.0046,-1
5883,573,545,-0.0046,-1
5885,573,545,-0.0046,-1
5888,573,544,-0.0073,-1
5890,573,544,-0.0073,-1
5892,573,544,-0.0073,-1
5895,574,545,0.0005,-1
5897,573,545,-0.0046,-1
5899,573,545,-0.0046,-1
5901,573,544,-0.0073,-1
5903,573,544,-0.0073,-1
5905,573,545,-0.0046,-1
5907,573,545,-0.0046,-1
5909,573,545,-0.0046,-1
5911,573,544,-0.0073,-1
5913,573,545,-0.0046,-1
