timestamp,dpss_Val_1,dpss_Val_2,estimated_linear_velocity,encoder_value
5315,581,584,0.0062,-50
5317,580,584,0.0029,-50
5318,582,584,0.0096,-50
5319,581,585,0.0097,-50
5321,580,585,0.0064,-50
5322,582,585,0.0130,-50
5324,581,585,0.0097,-50
5327,581,585,0.0097,-50
5329,580,584,0.0029,-50
5331,580,584,0.0029,-50
5334,581,584,0.0062,-49
5336,581,584,0.0062,-49
5338,582,584,0.0096,-49
5340,582,584,0.0096,-49
5342,581,585,0.0097,-49
5344,580,584,0.0029,-48
5346,581,584,0.0062,-48
5348,581,584,0.0062,-48
5350,581,584,0.0062,-48
5352,580,584,0.0029,-48
5354,581,584,0.0062,-48
5357,581,584,0.0062,-48
5359,581,584,0.0062,-48
5361,581,584,0.0062,-48
5363,581,584,0.0062,-48
5365,581,584,0.0062,-48
5367,581,584,0.0062,-48
5369,581,585,0.0097,-48
5371,581,584,0.0062,-48
5373,581,584,0.0062,-48
5376,581,584,0.0062,-48
5378,581,585,0.0097,-48
5380,581,584,0.0062,-48
5382,582,584,0.0096,-47
5385,581,584,0.0062,-47
5387,581,584,0.0062,-47
5389,582,584,0.0096,-47
5391,581,585,0.0097,-47
5393,581,584,0.0062,-47
5395,581,585,0.0097,-47
5397,581,584,0.0062,-47
5399,581,584,0.0062,-46
5401,580,584,0.0029,-46
5403,581,584,0.0062,-46
5405,581,584,0.0062,-46
5407,581,584,0.0062,-46
5409,581,584,0.0062,-46
5412,581,585,0.0097,-46
5414,581,585,0.0097,-46
5416,581,584,0.0062,-46
5419,581,584,0.0062,-46
5421,581,584,0.0062,-46
5423,582,584,0.0096,-46
5425,582,584,0.0096,-46
5427,581,584,0.0062,-46
5429,581,584,0.0062,-46
5431,581,584,0.0062,-46
5433,581,584,0.0062,-46
5435,581,584,0.0062,-46
5437,581,584,0.0062,-46
5440,581,584,0.0062,-46
5442,581,584,0.0062,-46
5444,581,584,0.0062,-46
5446,581,584,0.0062,-46
5448,580,584,0.0029,-46
5450,580,584,0.0029,-46
5452,581,584,0.0062,-46
5454,581,584,0.0062,-46
5456,581,584,0.0062,-46
5458,581,584,0.0062,-46
5460,580,584,0.0029,-46
5463,581,584,0.0062,-46
5465,580,583,-0.0006,-46
5468,581,584,0.0062,-45
5470,580,584,0.0029,-45
5472,580,584,0.0029,-45
5474,580,584,0.0029,-45
5476,581,584,0.0062,-45
5478,580,584,0.0029,-45
5480,580,583,-0.0006,-45
5482,581,584,0.0062,-45
5484,580,584,0.0029,-45
5486,580,584,0.0029,-45
5488,580,584,0.0029,-45
5490,580,584,0.0029,-45
5493,580,584,0.0029,-45
5495,580,584,0.0029,-44
5497,580,584,0.0029,-44
5499,580,583,-0.0006,-44
5501,579,584,-0.0004,-44
5504,580,584,0.0029,-44
5506,580,583,-0.0006,-44
5508,580,584,0.0029,-44
5510,580,584,0.0029,-44
5512,579,584,-0.0004,-44
5515,581,584,0.0062,-44
5517,580,583,-0.0006,-44
5519,580,584,0.0029,-44
5521,580,584,0.0029,-44
5523,580,584,0.0029,-44
5525,580,583,-0.0006,-44
5527,580,584,0.0029,-44
5529,579,584,-0.0004,-44
5531,580,583,-0.0006,-44
5534,579,583,-0.0040,-44
5536,580,583,-0.0006,-44
5538,580,583,-0.0006,-44
5540,579,584,-0.0004,-44
5542,579,584,-0.0004,-44
5544,580,584,0.0029,-44
5548,579,584,-0.0004,-44
5550,579,584,-0.0004,-44
5552,580,584,0.0029,-44
5554,580,584,0.0029,-44
5556,580,583,-0.0006,-44
5558,581,584,0.0062,-44
5560,579,584,-0.0004,-44
5562,580,583,-0.0006,-44
5565,579,583,-0.0040,-44
5567,580,584,0.0029,-44
5569,579,583,-0.0040,-44
5571,580,584,0.0029,-44
5573,580,583,-0.0006,-44
5575,579,583,-0.0040,-44
5577,580,584,0.0029,-44
5579,579,583,-0.0040,-44
5582,579,584,-0.0004,-44
5584,580,583,-0.0006,-44
5586,580,584,0.0029,-44
5588,580,583,-0.0006,-44
5591,580,584,0.0029,-44
5593,580,584,0.0029,-44
5595,580,583,-0.0006,-44
5597,580,584,0.0029,-44
5599,579,583,-0.0040,-44
5602,580,584,0.0029,-44
5604,579,583,-0.0040,-44
5606,579,583,-0.0040,-44
5608,579,583,-0.0040,-44
5610,580,583,-0.0006,-44
5612,580,584,0.0029,-44
5614,579,583,-0.0040,-44
5617,580,583,-0.0006,-44
5619,580,583,-0.0006,-44
5621,579,583,-0.0040,-44
5623,579,583,-0.0040,-44
5625,580,583,-0.0006,-44
5627,580,583,-0.0006,-44
5630,579,583,-0.0040,-44
5633,579,583,-0.0040,-44
5635,580,583,-0.0006,-44
5637,579,583,-0.0040,-44
5639,579,583,-0.0040,-44
5641,579,583,-0.0040,-44
5643,580,583,-0.0006,-44
5646,580,583,-0.0006,-44
5648,580,584,0.0029,-44
5650,580,583,-0.0006,-44
5652,579,584,-0.0004,-44
5654,579,584,-0.0004,-44
5656,580,584,0.0029,-44
5658,579,583,-0.0040,-44
5661,579,584,-0.0004,-44
5663,580,583,-0.0006,-44
5665,579,584,-0.0004,-44
5667,579,584,-0.0004,-44
5669,579,584,-0.0004,-44
5671,580,584,0.0029,-44
5673,579,584,-0.0004,-44
5677,580,584,0.0029,-44
5679,580,583,-0.0006,-44
5681,579,584,-0.0004,-44
5683,580,584,0.0029,-44
5685,579,584,-0.0004,-44
5687,580,584,0.0029,-44
5689,580,584,0.0029,-44
5691,579,584,-0.0004,-44
5694,580,584,0.0029,-44
5696,579,584,-0.0004,-44
5698,580,584,0.0029,-44
5700,580,584,0.0029,-44
5702,580,584,0.0029,-44
5704,580,584,0.0029,-44
5706,580,584,0.0029,-44
5708,581,584,0.0062,-44
5710,581,584,0.0062,-44
5712,580,584,0.0029,-44
5714,581,584,0.0062,-44
5716,581,583,0.0027,-44
5720,581,584,0.0062,-44
5722,581,584,0.0062,-44
5724,580,584,0.0029,-44
5726,580,584,0.0029,-44
5728,581,585,0.0097,-44
5730,581,584,0.0062,-44
5732,581,584,0.0062,-44
5734,581,584,0.0062,-45
5736,581,584,0.0062,-45
5738,581,584,0.0062,-45
5740,581,584,0.0062,-45
5742,580,584,0.0029,-45
5744,580,584,0.0029,-45
5746,581,584,0.0062,-45
5749,581,583,0.0027,-45
5751,581,584,0.0062,-45
5753,580,584,0.0029,-45
5755,580,584,0.0029,-45
5757,580,584,0.0029,-45
5760,580,584,0.0029,-45
5762,580,584,0.0029,-45
5764,581,584,0.0062,-45
5766,580,583,-0.0006,-45
5768,581,584,0.0062,-45
5770,580,584,0.0029,-45
5772,581,584,0.0062,-45
5775,581,584,0.0062,-45
5777,581,584,0.0062,-45
5779,580,584,0.0029,-45
5781,580,584,0.0029,-45
5783,581,584,0.0062,-45
5785,580,584,0.0029,-45
5787,580,584,0.0029,-45
5789,581,584,0.0062,-45
5791,580,584,0.0029,-45
5793,581,584,0.0062,-45
5795,581,585,0.0097,-45
5797,581,584,0.0062,-45
5799,581,584,0.0062,-45
5803,581,584,0.0062,-45
5805,581,584,0.0062,-45
5807,581,584,0.0062,-45
5809,581,584,0.0062,-45
5811,581,584,0.0062,-45
5813,581,585,0.0097,-45
5815,581,584,0.0062,-45
5817,581,584,0.0062,-45
5819,581,584,0.0062,-45
5821,581,584,0.0062,-45
5823,581,584,0.0062,-45
5825,581,584,0.0062,-45
5827,582,585,0.0130,-45
5830,581,584,0.0062,-45
5832,581,585,0.0097,-45
5834,582,585,0.0130,-45
5836,581,584,0.0062,-45
5838,581,584,0.0062,-45
5840,581,584,0.0062,-45
5842,582,585,0.0130,-45
5844,581,584,0.0062,-45
5847,581,585,0.0097,-45
5849,581,584,0.0062,-45
5851,581,585,0.0097,-45
5853,582,584,0.0096,-45
5855,581,585,0.0097,-45
5857,581,585,0.0097,-45
5860,581,585,0.0097,-45
5862,581,584,0.0062,-45
5864,581,584,0.0062,-45
5866,581,585,0.0097,-45
5868,582,584,0.0096,-45
5870,582,585,0.0130,-45
5872,581,584,0.0062,-45
5874,581,584,0.0062,-45
5876,581,584,0.0062,-45
5878,581,584,0.0062,-45
5880,581,584,0.0062,-45
5882,581,584,0.0062,-45
5884,582,585,0.0130,-45
5888,581,584,0.0062,-45
5890,581,584,0.0062,-45
5892,581,584,0.0062,-45
5894,581,585,0.0097,-45
5896,581,585,0.0097,-45
5898,581,584,0.0062,-45
5900,581,585,0.0097,-45
5902,582,584,0.0096,-45
5904,581,584,0.0062,-45
5906,581,585,0.0097,-45
5908,581,584,0.0062,-45
5910,581,585,0.0097,-45
5912,581,585,0.0097,-45
5915,581,585,0.0097,-45
5917,581,584,0.0062,-45
5919,582,585,0.0130,-45
5921,581,585,0.0097,-45
5923,582,584,0.0096,-45
5925,581,585,0.0097,-45
5927,582,584,0.0096,-45
5929,582,585,0.0130,-45
5932,581,584,0.0062,-45
5934,581,584,0.0062,-45
5936,582,585,0.0130,-45
5938,581,584,0.0062,-45
5940,581,584,0.0062,-45
5942,581,584,0.0062,-45
5945,581,584,0.0062,-45
5947,581,584,0.0062,-45
5949,581,585,0.0097,-45
5951,581,584,0.0062,-45
5953,582,584,0.0096,-45
5955,581,584,0.0062,-45
5957,581,584,0.0062,-45
5959,581,584,0.0062,-45
5961,581,584,0.0062,-45
5963,581,584,0.0062,-45
5965,581,585,0.0097,-45
5967,581,584,0.0062,-45
5969,581,585,0.0097,-45
5972,581,585,0.0097,-45
5975,581,585,0.0097,-45
5977,581,584,0.0062,-45
5979,581,585,0.0097,-45
5981,581,584,0.0062,-45
5983,581,585,0.0097,-45
5985,581,584,0.0062,-45
5987,582,585,0.0130,-45
5989,581,585,0.0097,-45
5991,581,584,0.0062,-45
5993,581,584,0.0062,-45
5995,581,585,0.0097,-45
5997,581,584,0.0062,-45
6000,581,584,0.0062,-45
