timestamp,dpss_Val_1,dpss_Val_2,estimated_linear_velocity,encoder_value
5639,572,576,-0.0009,34,,,
5641,573,576,0.0026,34,,,
5643,572,576,-0.0009,34,,,
5646,572,577,0.0029,34,,,
5648,573,576,0.0026,34,,,
5649,573,575,-0.0011,34,,,
5652,572,576,-0.0009,34,,,
5654,573,576,0.0026,34,,,
5656,572,576,-0.0009,34,,,
5658,573,576,0.0026,34,,,
5660,572,576,-0.0009,34,,,
5662,573,576,0.0026,34,,,
5664,571,576,-0.0044,34,,,
5666,572,576,-0.0009,34,,,
5668,572,576,-0.0009,34,,,
5670,573,576,0.0026,34,,,
5672,573,575,-0.0011,34,,,
5675,572,576,-0.0009,34,,,
5677,573,576,0.0026,34,,,
5679,573,576,0.0026,34,,,
5681,572,576,-0.0009,34,,,
5683,572,576,-0.0009,34,,,
5685,572,576,-0.0009,34,,,
5687,573,576,0.0026,34,,,
5689,573,576,0.0026,34,,,
5691,571,576,-0.0044,34,,,
5693,573,576,0.0026,34,,,
5695,573,576,0.0026,34,,,
5697,573,576,0.0026,34,,,
5699,572,576,-0.0009,34,,,
5701,573,576,0.0026,34,,,
5703,573,576,0.0026,34,,,
5705,573,576,0.0026,34,,,
5707,571,576,-0.0044,34,,,
5710,571,577,-0.0006,34,,,
5712,572,577,0.0029,34,,,
5714,572,576,-0.0009,34,,,
5716,573,576,0.0026,34,,,
5719,572,576,-0.0009,34,,,
5721,572,576,-0.0009,34,,,
5723,572,576,-0.0009,33,,,
5725,573,576,0.0026,33,,,
5727,573,576,0.0026,33,,,
5729,572,576,-0.0009,33,,,
5731,573,575,-0.0011,33,,,
5733,573,577,0.0063,33,,,
5735,572,576,-0.0009,33,,,
5737,572,576,-0.0009,33,,,
5739,571,576,-0.0044,33,,,
5741,573,576,0.0026,33,,,
5743,573,576,0.0026,33,,,
5745,571,576,-0.0044,33,,,
5747,571,576,-0.0044,33,,,
5749,571,576,-0.0044,33,,,
5751,573,576,0.0026,33,,,
5753,573,576,0.0026,33,,,
5755,572,576,-0.0009,33,,,
5757,573,576,0.0026,33,,,
5760,573,576,0.0026,33,,,
5762,573,576,0.0026,33,,,
5764,572,576,-0.0009,33,,,
5767,574,576,0.0062,33,,,
5769,573,576,0.0026,33,,,
5771,573,577,0.0063,33,,,
5773,572,576,-0.0009,33,,,
5775,572,576,-0.0009,33,,,
5777,571,576,-0.0044,33,,,
5779,573,576,0.0026,33,,,
5781,573,576,0.0026,33,,,
5783,573,576,0.0026,33,,,
5785,573,576,0.0026,33,,,
5787,573,577,0.0063,33,,,
5789,573,576,0.0026,33,,,
5791,573,576,0.0026,33,,,
5793,573,576,0.0026,33,,,
5795,573,576,0.0026,33,,,
5797,573,576,0.0026,33,,,
5799,573,576,0.0026,33,,,
5801,573,576,0.0026,33,,,
5804,573,576,0.0026,33,,,
5806,573,577,0.0063,33,,,
5808,573,576,0.0026,33,,,
5810,573,577,0.0063,33,,,
5812,573,576,0.0026,33,,,
5814,573,576,0.0026,33,,,
5816,573,577,0.0063,33,,,
5818,573,576,0.0026,33,,,
5820,573,576,0.0026,33,,,
5822,573,576,0.0026,33,,,
5824,573,576,0.0026,33,,,
5826,573,576,0.0026,33,,,
5828,573,577,0.0063,33,,,
5830,573,576,0.0026,33,,,
5832,573,577,0.0063,33,,,
5834,573,576,0.0026,33,,,
5836,573,576,0.0026,33,,,
5838,573,576,0.0026,33,,,
5840,573,576,0.0026,33,,,
5842,573,576,0.0026,33,,,
5844,573,576,0.0026,33,,,
5846,573,576,0.0026,33,,,
5848,573,577,0.0063,33,,,
5850,573,576,0.0026,33,,,
5852,573,576,0.0026,33,,,
5854,573,576,0.0026,33,,,
5856,573,576,0.0026,33,,,
5858,573,576,0.0026,33,,,
5860,573,576,0.0026,33,,,
5862,573,576,0.0026,33,,,
5864,573,576,0.0026,33,,,
5866,573,577,0.0063,33,,,
5868,572,576,-0.0009,33,,,
5870,572,576,-0.0009,33,,,
5873,572,576,-0.0009,33,,,
5875,573,576,0.0026,33,,,
5877,573,576,0.0026,33,,,
5879,571,576,-0.0044,33,,,
5881,572,576,-0.0009,33,,,
5883,573,576,0.0026,33,,,
5885,572,576,-0.0009,33,,,
5888,574,576,0.0062,33,,,
5890,572,576,-0.0009,33,,,
5892,573,577,0.0063,33,,,
5894,572,576,-0.0009,33,,,
5896,574,576,0.0062,33,,,
5898,572,576,-0.0009,33,,,
5900,573,576,0.0026,33,,,
5902,572,576,-0.0009,33,,,
5904,572,576,-0.0009,33,,,
5906,573,576,0.0026,33,,,
5908,572,576,-0.0009,33,,,
5910,571,576,-0.0044,33,,,
5912,572,576,-0.0009,33,,,
5914,573,577,0.0063,33,,,
5916,573,576,0.0026,33,,,
5918,571,576,-0.0044,33,,,
5920,573,576,0.0026,33,,,
5922,573,576,0.0026,33,,,
5924,573,576,0.0026,33,,,
5926,572,576,-0.0009,33,,,
5929,571,576,-0.0044,33,,,
5932,573,577,0.0063,33,,,
5934,572,576,-0.0009,33,,,
5936,572,576,-0.0009,33,,,
5938,573,576,0.0026,33,,,
5940,573,576,0.0026,33,,,
5942,572,576,-0.0009,33,,,
5944,573,576,0.0026,33,,,
5946,573,576,0.0026,33,,,
5948,573,576,0.0026,33,,,
5950,572,576,-0.0009,33,,,
5952,573,577,0.0063,33,,,
5954,573,576,0.0026,33,,,
5956,573,577,0.0063,33,,,
