timestamp,dpss_Val_1,dpss_Val_2,estimated_linear_velocity,encoder_value
5314,575,545,-0.0064,-5
5315,575,546,-0.0037,-5
5316,575,546,-0.0037,-5
5318,575,546,-0.0037,-5
5319,575,546,-0.0037,-5
5320,575,547,-0.0010,-5
5322,575,546,-0.0037,-5
5324,575,546,-0.0037,-5
5326,575,545,-0.0064,-5
5328,575,546,-0.0037,-5
5330,576,546,0.0012,-5
5332,575,546,-0.0037,-5
5335,575,546,-0.0037,-5
5337,575,546,-0.0037,-5
5340,575,546,-0.0037,-5
5342,575,546,-0.0037,-5
5344,575,546,-0.0037,-5
5346,575,546,-0.0037,-5
5348,575,547,-0.0010,-5
5350,574,546,-0.0087,-5
5352,575,546,-0.0037,-5
5354,575,546,-0.0037,-5
5356,576,546,0.0012,-5
5358,576,546,0.0012,-5
5360,575,547,-0.0010,-5
5362,573,546,-0.0138,-5
5364,574,546,-0.0087,-5
5366,575,546,-0.0037,-5
5368,576,546,0.0012,-5
5370,577,546,0.0062,-5
5372,576,547,0.0039,-5
5374,575,547,-0.0010,-5
5377,574,546,-0.0087,-5
5380,574,547,-0.0060,-5
5382,575,547,-0.0010,-5
5384,575,547,-0.0010,-5
5386,576,546,0.0012,-5
5388,577,546,0.0062,-5
5390,576,546,0.0012,-5
5392,575,546,-0.0037,-5
5394,574,547,-0.0060,-5
5396,574,546,-0.0087,-5
5398,575,547,-0.0010,-5
5400,576,546,0.0012,-5
5402,576,547,0.0039,-5
5404,576,546,0.0012,-5
5406,575,547,-0.0010,-5
5408,574,546,-0.0087,-5
5410,575,546,-0.0037,-5
5412,575,547,-0.0010,-5
5414,576,547,0.0039,-5
5416,576,547,0.0039,-5
5419,575,547,-0.0010,-5
5421,576,547,0.0039,-5
5423,575,546,-0.0037,-5
5425,576,547,0.0039,-5
5427,576,546,0.0012,-5
5429,575,547,-0.0010,-5
5432,575,547,-0.0010,-5
5434,575,547,-0.0010,-5
5436,576,547,0.0039,-5
5438,576,547,0.0039,-5
5440,576,547,0.0039,-5
5442,576,547,0.0039,-5
5444,575,547,-0.0010,-5
5446,576,547,0.0039,-5
5448,576,546,0.0012,-5
5450,575,547,-0.0010,-5
5452,576,547,0.0039,-5
5454,576,547,0.0039,-5
5456,576,547,0.0039,-5
5458,576,548,0.0067,-5
5460,576,547,0.0039,-5
5463,575,547,-0.0010,-5
5465,576,547,0.0039,-5
5467,576,547,0.0039,-5
5469,576,547,0.0039,-5
5471,576,547,0.0039,-5
5473,576,548,0.0067,-5
5475,576,547,0.0039,-5
5477,575,548,0.0018,-5
5479,575,548,0.0018,-5
5481,576,547,0.0039,-5
5483,576,547,0.0039,-5
5485,575,547,-0.0010,-5
5487,576,548,0.0067,-5
5489,576,548,0.0067,-5
5491,576,548,0.0067,-5
5493,576,548,0.0067,-5
5495,576,547,0.0039,-5
5497,576,548,0.0067,-5
5499,576,547,0.0039,-5
5501,576,548,0.0067,-5
5504,576,547,0.0039,-5
5506,576,547,0.0039,-5
5508,576,548,0.0067,-5
5510,576,548,0.0067,-5
5512,576,548,0.0067,-5
5514,576,548,0.0067,-5
5516,576,548,0.0067,-5
