timestamp,dpss_Val_1,dpss_Val_2,estimated_linear_velocity,encoder_value
5314,577,581,-0.0112,-9
5315,576,581,-0.0146,-9
5316,576,581,-0.0146,-10
5318,579,581,-0.0044,-10
5319,577,580,-0.0148,-10
5320,577,581,-0.0112,-10
5322,578,580,-0.0113,-10
5324,577,580,-0.0148,-10
5327,576,581,-0.0146,-10
5329,577,581,-0.0112,-10
5331,577,580,-0.0148,-10
5334,577,581,-0.0112,-10
5336,577,581,-0.0112,-10
5338,577,580,-0.0148,-10
5341,577,581,-0.0112,-10
5343,577,580,-0.0148,-10
5345,576,580,-0.0182,-10
5347,577,580,-0.0148,-10
5349,577,580,-0.0148,-10
5351,577,580,-0.0148,-10
5353,577,580,-0.0148,-10
5356,577,580,-0.0148,-10
5358,577,581,-0.0112,-10
5360,577,580,-0.0148,-10
5362,576,580,-0.0182,-10
5364,577,581,-0.0112,-10
5366,577,580,-0.0148,-10
5369,577,580,-0.0148,-10
5371,576,580,-0.0182,-10
5373,578,581,-0.0078,-10
5376,578,581,-0.0078,-10
5378,577,581,-0.0112,-10
5380,576,581,-0.0146,-10
5383,578,581,-0.0078,-10
5385,577,581,-0.0112,-10
5387,577,581,-0.0112,-10
5389,577,581,-0.0112,-10
5391,579,581,-0.0044,-9
5393,577,581,-0.0112,-9
5395,577,581,-0.0112,-9
5397,578,581,-0.0078,-9
5399,578,581,-0.0078,-9
5402,578,581,-0.0078,-9
5404,578,582,-0.0042,-9
5406,578,582,-0.0042,-9
5408,579,581,-0.0044,-9
5410,579,582,-0.0008,-9
5412,578,582,-0.0042,-9
5414,579,582,-0.0008,-9
5416,578,581,-0.0078,-9
5419,578,581,-0.0078,-9
5421,578,582,-0.0042,-9
5423,578,581,-0.0078,-8
5425,579,582,-0.0008,-8
5427,579,582,-0.0008,-8
5430,579,582,-0.0008,-8
5432,579,581,-0.0044,-8
5434,579,582,-0.0008,-8
5436,579,582,-0.0008,-8
5438,579,582,-0.0008,-8
5440,579,582,-0.0008,-8
5442,579,582,-0.0008,-8
5444,579,582,-0.0008,-8
5446,579,582,-0.0008,-8
5448,579,582,-0.0008,-8
5450,579,582,-0.0008,-8
5452,579,582,-0.0008,-8
5454,579,582,-0.0008,-8
5457,579,583,0.0027,-8
5459,579,582,-0.0008,-8
5462,578,582,-0.0042,-8
5464,578,582,-0.0042,-8
5466,579,583,0.0027,-8
5468,579,582,-0.0008,-8
5470,579,582,-0.0008,-8
5472,579,582,-0.0008,-8
5474,579,583,0.0027,-8
5476,578,582,-0.0042,-8
5478,579,582,-0.0008,-8
5480,578,582,-0.0042,-8
5482,580,583,0.0060,-8
5484,578,582,-0.0042,-8
5486,579,583,0.0027,-8
5488,578,583,-0.0006,-8
5490,578,582,-0.0042,-8
5492,578,583,-0.0006,-8
5494,579,583,0.0027,-8
5496,579,583,0.0027,-8
5498,578,583,-0.0006,-8
5501,579,583,0.0027,-8
5504,579,583,0.0027,-8
5505,579,583,0.0027,-8
5507,579,583,0.0027,-8
5509,580,583,0.0060,-8
5511,580,583,0.0060,-8
5513,580,584,0.0096,-8
5515,578,583,-0.0006,-8
5518,579,584,0.0062,-8
5520,579,584,0.0062,-8
5522,579,583,0.0027,-8
