timestamp,dpss_Val_1,dpss_Val_2,estimated_linear_velocity,encoder_value
5315,578,582,-0.0078,-86
5317,579,582,-0.0045,-86
5318,579,582,-0.0045,-86
5319,579,583,-0.0009,-86
5321,580,582,-0.0011,-86
5323,580,583,0.0024,-86
5325,579,583,-0.0009,-86
5327,579,583,-0.0009,-86
5329,578,583,-0.0043,-86
5331,578,583,-0.0043,-86
5334,579,583,-0.0009,-86
5337,579,582,-0.0045,-86
5339,578,583,-0.0043,-86
5341,577,583,-0.0076,-86
5343,579,583,-0.0009,-86
5345,579,583,-0.0009,-86
5347,578,583,-0.0043,-86
5349,578,583,-0.0043,-86
5352,579,583,-0.0009,-86
5354,579,583,-0.0009,-86
5356,579,583,-0.0009,-87
5358,578,583,-0.0043,-87
5360,579,583,-0.0009,-87
5362,579,583,-0.0009,-87
5365,578,583,-0.0043,-87
5367,578,583,-0.0043,-87
5369,578,583,-0.0043,-87
5371,580,583,0.0024,-87
5373,580,583,0.0024,-87
5376,579,583,-0.0009,-87
5378,579,583,-0.0009,-88
5381,580,583,0.0024,-88
5383,578,583,-0.0043,-88
5385,579,583,-0.0009,-88
5387,578,583,-0.0043,-88
5389,580,582,-0.0011,-88
5391,579,583,-0.0009,-88
5393,580,583,0.0024,-88
5395,578,583,-0.0043,-88
5398,578,583,-0.0043,-88
5400,580,583,0.0024,-88
5402,579,583,-0.0009,-88
5404,580,583,0.0024,-88
5406,580,583,0.0024,-88
5408,578,583,-0.0043,-88
5410,579,583,-0.0009,-88
5412,579,583,-0.0009,-88
5415,580,583,0.0024,-88
5417,579,583,-0.0009,-88
5420,578,583,-0.0043,-88
5422,580,583,0.0024,-88
5424,579,583,-0.0009,-88
5426,580,583,0.0024,-88
5428,580,583,0.0024,-88
5430,579,583,-0.0009,-88
5433,579,583,-0.0009,-88
5435,579,583,-0.0009,-88
5437,580,583,0.0024,-88
5439,579,584,0.0026,-88
5441,579,583,-0.0009,-88
5443,578,583,-0.0043,-88
5445,579,583,-0.0009,-88
5447,580,583,0.0024,-88
5450,578,583,-0.0043,-88
5452,578,583,-0.0043,-88
5454,579,583,-0.0009,-88
5456,580,584,0.0059,-88
5458,580,583,0.0024,-88
5460,580,583,0.0024,-88
5463,580,583,0.0024,-88
5465,580,583,0.0024,-88
5467,579,583,-0.0009,-88
5470,580,583,0.0024,-88
5472,579,583,-0.0009,-88
5474,579,583,-0.0009,-87
5476,579,583,-0.0009,-87
5478,580,583,0.0024,-87
5480,578,583,-0.0043,-87
5482,580,583,0.0024,-87
5484,580,583,0.0024,-87
5487,579,583,-0.0009,-86
5489,579,583,-0.0009,-86
5491,580,583,0.0024,-86
5493,579,583,-0.0009,-86
5495,579,583,-0.0009,-86
5497,579,583,-0.0009,-86
5499,580,584,0.0059,-86
5501,579,583,-0.0009,-86
5505,580,583,0.0024,-86
5507,580,583,0.0024,-86
