timestamp,dpss_Val_1,dpss_Val_2,estimated_linear_velocity,encoder_value,imu_accel_x,imu_accel_y,imu_accel_z,imu_gyro_x,imu_gyro_y,imu_gyro_z
9822,578,560,-0.0183,244,0,0,0,0,0,0
9862,577,559,-0.0257,246,0,0,0,0,0,0
9901,578,559,-0.0214,247,0,0,0,0,0,0
9940,577,559,-0.0257,253,0,0,0,0,0,0
9979,577,559,-0.0257,259,0,0,0,0,0,0
10019,577,558,-0.0289,264,0,0,0,0,0,0
10060,577,559,-0.0257,269,0,0,0,0,0,0
10100,576,560,-0.0269,273,0,0,0,0,0,0
10141,577,559,-0.0257,276,0,0,0,0,0,0
10181,577,559,-0.0257,279,0,0,0,0,0,0
10222,578,560,-0.0183,284,0,0,0,0,0,0
10263,577,561,-0.0194,287,0,0,0,0,0,0
10303,577,560,-0.0226,289,0,0,0,0,0,0
10344,577,559,-0.0257,291,0,0,0,0,0,0
10384,577,560,-0.0226,296,0,0,0,0,0,0
10425,577,560,-0.0226,299,0,0,0,0,0,0
10466,577,560,-0.0226,302,0,0,0,0,0,0
10506,577,559,-0.0257,307,0,0,0,0,0,0
10547,577,560,-0.0226,310,0,0,0,0,0,0
10587,577,560,-0.0226,313,0,0,0,0,0,0
10628,577,560,-0.0226,315,0,0,0,0,0,0
10669,577,559,-0.0257,320,0,0,0,0,0,0
10708,576,559,-0.0301,323,0,0,0,0,0,0
10749,576,560,-0.0269,323,0,0,0,0,0,0
10789,578,560,-0.0183,329,0,0,0,0,0,0
10830,576,559,-0.0301,333,0,0,0,0,0,0
10871,576,561,-0.0236,335,0,0,0,0,0,0
10911,577,560,-0.0226,339,0,0,0,0,0,0
10952,577,560,-0.0226,344,0,0,0,0,0,0
10993,577,561,-0.0194,348,0,0,0,0,0,0
11033,576,560,-0.0269,351,0,0,0,0,0,0
11074,576,560,-0.0269,355,0,0,0,0,0,0
11114,576,560,-0.0269,358,0,0,0,0,0,0
11155,577,562,-0.0161,357,0,0,0,0,0,0
11196,578,562,-0.0119,357,0,0,0,0,0,0
11236,576,561,-0.0236,358,0,0,0,0,0,0
11277,577,561,-0.0194,362,0,0,0,0,0,0
11317,576,560,-0.0269,362,0,0,0,0,0,0
11358,576,561,-0.0236,365,0,0,0,0,0,0
11399,576,561,-0.0236,367,0,0,0,0,0,0
11439,576,560,-0.0269,370,0,0,0,0,0,0
11480,576,560,-0.0269,374,0,0,0,0,0,0
11520,576,561,-0.0236,377,0,0,0,0,0,0
11560,576,560,-0.0269,384,0,0,0,0,0,0
11601,576,560,-0.0269,387,0,0,0,0,0,0
11641,576,560,-0.0269,390,0,0,0,0,0,0
11682,577,560,-0.0226,391,0,0,0,0,0,0
11723,576,561,-0.0236,395,0,0,0,0,0,0
11763,576,560,-0.0269,396,0,0,0,0,0,0
11804,576,562,-0.0204,400,0,0,0,0,0,0
11844,577,561,-0.0194,400,0,0,0,0,0,0
11885,578,562,-0.0119,400,0,0,0,0,0,0
11926,576,560,-0.0269,403,0,0,0,0,0,0
11966,576,560,-0.0269,406,0,0,0,0,0,0
12007,577,560,-0.0226,408,0,0,0,0,0,0
12047,577,560,-0.0226,410,0,0,0,0,0,0
12088,576,561,-0.0236,414,0,0,0,0,0,0
12129,577,562,-0.0161,416,0,0,0,0,0,0
12169,576,560,-0.0269,421,0,0,0,0,0,0
12210,576,561,-0.0236,424,0,0,0,0,0,0
12250,576,562,-0.0204,424,0,0,0,0,0,0
12291,575,560,-0.0312,425,0,0,0,0,0,0
12332,575,561,-0.0279,429,0,0,0,0,0,0
12371,577,561,-0.0194,428,0,0,0,0,0,0
12412,576,562,-0.0204,428,0,0,0,0,0,0
12452,576,560,-0.0269,428,0,0,0,0,0,0
12493,576,560,-0.0269,428,0,0,0,0,0,0
12534,576,559,-0.0301,432,0,0,0,0,0,0
12574,575,559,-0.0344,437,0,0,0,0,0,0
12615,576,558,-0.0333,439,0,0,0,0,0,0
12656,574,559,-0.0388,441,0,0,0,0,0,0
12696,575,559,-0.0344,447,0,0,0,0,0,0
12737,575,559,-0.0344,450,0,0,0,0,0,0
12777,576,559,-0.0301,454,0,0,0,0,0,0
12818,575,558,-0.0377,458,0,0,0,0,0,0
12859,574,559,-0.0388,460,0,0,0,0,0,0
12899,576,561,-0.0236,462,0,0,0,0,0,0
12940,576,560,-0.0269,462,0,0,0,0,0,0
12980,576,560,-0.0269,462,0,0,0,0,0,0
13021,574,561,-0.0321,466,0,0,0,0,0,0
13062,575,559,-0.0344,468,0,0,0,0,0,0
13102,573,558,-0.0465,473,0,0,0,0,0,0
13143,574,559,-0.0388,476,0,0,0,0,0,0
13182,573,558,-0.0465,482,0,0,0,0,0,0
13223,574,557,-0.0453,486,0,0,0,0,0,0
13264,573,557,-0.0498,490,0,0,0,0,0,0
13304,574,556,-0.0485,497,0,0,0,0,0,0
13345,573,556,-0.0530,502,0,0,0,0,0,0
13385,573,556,-0.0530,505,0,0,0,0,0,0
13426,574,556,-0.0485,507,0,0,0,0,0,0
13467,573,555,-0.0563,512,0,0,0,0,0,0
13507,574,555,-0.0517,516,0,0,0,0,0,0
13548,575,556,-0.0440,519,0,0,0,0,0,0
13589,574,557,-0.0453,524,0,0,0,0,0,0
13629,574,557,-0.0453,530,0,0,0,0,0,0
13670,574,555,-0.0517,532,0,0,0,0,0,0
13710,574,554,-0.0549,535,0,0,0,0,0,0
13751,574,555,-0.0517,539,0,0,0,0,0,0
13792,574,555,-0.0517,542,0,0,0,0,0,0
13832,576,556,-0.0395,544,0,0,0,0,0,0
13873,574,554,-0.0549,544,0,0,0,0,0,0
13913,574,554,-0.0549,546,0,0,0,0,0,0
13954,574,554,-0.0549,548,0,0,0,0,0,0
13995,574,554,-0.0549,552,0,0,0,0,0,0
14034,575,554,-0.0503,555,0,0,0,0,0,0
14075,576,556,-0.0395,557,0,0,0,0,0,0
14115,575,554,-0.0503,557,0,0,0,0,0,0
14156,576,556,-0.0395,563,0,0,0,0,0,0
14197,577,555,-0.0381,568,0,0,0,0,0,0
14237,576,557,-0.0364,572,0,0,0,0,0,0
14278,578,558,-0.0245,574,0,0,0,0,0,0
14319,578,557,-0.0275,579,0,0,0,0,0,0
14359,580,559,-0.0127,582,0,0,0,0,0,0
14400,579,558,-0.0201,585,0,0,0,0,0,0
14440,581,559,-0.0083,588,0,0,0,0,0,0
14481,583,563,0.0121,591,0,0,0,0,0,0
14521,582,562,0.0049,591,0,0,0,0,0,0
14560,583,563,0.0121,591,0,0,0,0,0,0
14600,584,563,0.0163,591,0,0,0,0,0,0
14639,585,563,0.0205,591,0,0,0,0,0,0
14679,585,563,0.0205,591,0,0,0,0,0,0
14718,586,564,0.0276,591,0,0,0,0,0,0
14757,587,562,0.0260,594,0,0,0,0,0,0
14797,589,562,0.0344,596,0,0,0,0,0,0
14836,589,565,0.0428,598,0,0,0,0,0,0
14876,588,564,0.0358,598,0,0,0,0,0,0
14915,590,566,0.0497,598,0,0,0,0,0,0
14955,589,566,0.0456,598,0,0,0,0,0,0
14995,589,567,0.0485,598,0,0,0,0,0,0
15034,589,568,0.0514,598,0,0,0,0,0,0
15074,590,568,0.0554,598,0,0,0,0,0,0
15113,590,570,0.0612,598,0,0,0,0,0,0
15153,589,568,0.0514,598,0,0,0,0,0,0
15193,586,568,0.0394,598,0,0,0,0,0,0
15232,586,568,0.0394,598,0,0,0,0,0,0
