timestamp,dpss_Val_1,dpss_Val_2,estimated_linear_velocity,encoder_value
5314,580,585,-0.0051,-89
5315,581,586,0.0017,-89
5316,581,586,0.0017,-89
5318,583,586,0.0082,-89
5319,582,586,0.0050,-89
5320,582,585,0.0015,-89
5322,582,586,0.0050,-89
5324,582,586,0.0050,-89
5326,582,585,0.0015,-89
5328,582,585,0.0015,-89
5330,582,585,0.0015,-89
5334,582,585,0.0015,-89
5336,582,585,0.0015,-89
5338,581,585,-0.0018,-89
5340,580,584,-0.0086,-89
5342,581,585,-0.0018,-89
5344,581,585,-0.0018,-89
5346,581,585,-0.0018,-89
5348,582,585,0.0015,-89
5351,580,585,-0.0051,-89
5353,581,585,-0.0018,-89
5355,581,585,-0.0018,-89
5357,580,585,-0.0051,-89
5359,580,585,-0.0051,-89
5361,581,585,-0.0018,-89
5364,581,585,-0.0018,-89
5366,581,585,-0.0018,-89
5368,581,585,-0.0018,-89
5370,581,585,-0.0018,-89
5372,581,584,-0.0053,-89
5374,581,585,-0.0018,-89
5377,581,585,-0.0018,-88
5380,582,585,0.0015,-88
5382,581,586,0.0017,-88
5384,581,585,-0.0018,-88
5386,582,585,0.0015,-88
5388,581,585,-0.0018,-88
5390,582,585,0.0015,-88
5392,582,585,0.0015,-88
5394,583,586,0.0082,-87
5396,582,586,0.0050,-87
5398,582,586,0.0050,-87
5401,582,586,0.0050,-87
5403,583,586,0.0082,-87
5405,582,586,0.0050,-87
5407,583,587,0.0117,-87
5409,583,586,0.0082,-87
5411,583,585,0.0048,-87
5413,583,586,0.0082,-87
5415,582,585,0.0015,-87
5417,583,586,0.0082,-87
5420,583,586,0.0082,-87
5422,583,587,0.0117,-87
5424,584,588,0.0183,-87
5426,584,587,0.0149,-87
5429,583,587,0.0117,-87
5431,583,586,0.0082,-87
5433,583,586,0.0082,-87
5435,582,586,0.0050,-87
5437,583,587,0.0117,-87
5439,583,587,0.0117,-87
5441,583,587,0.0117,-87
5443,584,588,0.0183,-87
5445,584,588,0.0183,-87
5447,584,588,0.0183,-87
5449,584,587,0.0149,-88
5451,584,588,0.0183,-88
5453,584,587,0.0149,-88
5455,584,587,0.0149,-88
5458,584,587,0.0149,-88
5460,585,588,0.0216,-89
5463,584,587,0.0149,-89
5465,584,588,0.0183,-89
5467,584,588,0.0183,-89
5469,584,587,0.0149,-89
5471,585,587,0.0182,-89
5473,584,587,0.0149,-89
5475,584,587,0.0149,-89
5477,585,588,0.0216,-89
5479,584,587,0.0149,-89
5481,584,587,0.0149,-89
5483,583,586,0.0082,-89
5486,583,587,0.0117,-89
5488,583,587,0.0117,-88
5490,583,587,0.0117,-88
5492,583,587,0.0117,-88
5494,583,586,0.0082,-88
5496,583,586,0.0082,-88
5498,583,586,0.0082,-88
5500,583,586,0.0082,-88
5502,583,586,0.0082,-88
5505,583,586,0.0082,-88
5507,583,586,0.0082,-88
5509,583,586,0.0082,-88
5511,584,586,0.0115,-88
5514,583,586,0.0082,-88
5516,583,586,0.0082,-88
5518,583,586,0.0082,-88
5520,583,586,0.0082,-87
5522,584,586,0.0115,-87
5524,583,587,0.0117,-87
5526,584,586,0.0115,-87
5528,584,587,0.0149,-86
5530,583,586,0.0082,-86
5532,583,587,0.0117,-86
5534,583,586,0.0082,-86
5536,583,587,0.0117,-86
5538,583,587,0.0117,-86
5540,583,587,0.0117,-86
5543,583,586,0.0082,-86
5545,584,586,0.0115,-86
5548,583,587,0.0117,-86
