timestamp,dpss_Val_1,dpss_Val_2,estimated_linear_velocity,encoder_value
5314,577,581,0.0029,-41
5315,577,581,0.0029,-41
5316,576,581,-0.0005,-41
5318,578,582,0.0098,-41
5319,578,582,0.0098,-41
5320,578,581,0.0063,-41
5322,578,581,0.0063,-41
5324,579,581,0.0097,-41
5326,578,582,0.0098,-41
5328,578,581,0.0063,-41
5330,578,581,0.0063,-41
5332,578,581,0.0063,-41
5336,578,581,0.0063,-41
5338,578,582,0.0098,-41
5340,578,582,0.0098,-41
5342,579,582,0.0132,-41
5344,579,581,0.0097,-41
5346,578,582,0.0098,-41
5348,578,581,0.0063,-41
5350,578,581,0.0063,-41
5352,578,581,0.0063,-41
5354,578,581,0.0063,-41
5356,578,581,0.0063,-41
5358,578,582,0.0098,-41
5360,578,581,0.0063,-41
5363,578,581,0.0063,-41
5365,578,581,0.0063,-41
5367,578,581,0.0063,-41
5369,579,581,0.0097,-41
5371,578,581,0.0063,-41
5373,577,581,0.0029,-41
5376,578,581,0.0063,-41
5378,578,580,0.0027,-41
5380,578,581,0.0063,-41
5382,578,581,0.0063,-41
5384,578,580,0.0027,-41
5386,578,581,0.0063,-41
5388,578,581,0.0063,-41
5391,578,582,0.0098,-41
5393,579,582,0.0132,-41
5395,578,581,0.0063,-41
5397,578,582,0.0098,-41
5399,578,582,0.0098,-41
5401,578,581,0.0063,-41
5403,578,581,0.0063,-41
5405,578,581,0.0063,-41
5407,578,581,0.0063,-41
5409,579,582,0.0132,-41
5411,578,581,0.0063,-40
5413,579,581,0.0097,-40
5415,579,581,0.0097,-40
5417,578,581,0.0063,-40
5421,578,581,0.0063,-40
5423,578,581,0.0063,-40
5425,578,581,0.0063,-40
5427,579,581,0.0097,-40
5429,578,581,0.0063,-40
5431,578,581,0.0063,-40
5433,578,581,0.0063,-40
5435,578,581,0.0063,-40
5437,578,581,0.0063,-40
5439,578,581,0.0063,-40
5441,578,581,0.0063,-40
5443,578,581,0.0063,-40
5445,578,581,0.0063,-40
5448,578,580,0.0027,-40
5450,578,582,0.0098,-40
5452,579,581,0.0097,-40
5454,578,581,0.0063,-40
5456,578,581,0.0063,-40
5458,578,581,0.0063,-40
5460,579,581,0.0097,-40
5463,578,581,0.0063,-40
5465,578,582,0.0098,-40
5467,578,582,0.0098,-40
5469,578,582,0.0098,-40
5471,578,582,0.0098,-40
5473,578,582,0.0098,-40
5476,578,581,0.0063,-40
5478,578,582,0.0098,-40
5480,578,581,0.0063,-40
5482,578,581,0.0063,-40
5484,578,581,0.0063,-40
5486,578,581,0.0063,-40
5488,578,581,0.0063,-40
5490,578,581,0.0063,-40
5492,578,581,0.0063,-40
5494,578,582,0.0098,-40
5496,578,581,0.0063,-41
5498,578,581,0.0063,-41
5500,578,581,0.0063,-41
5502,578,581,0.0063,-41
5506,578,581,0.0063,-41
5508,578,581,0.0063,-41
5510,577,581,0.0029,-41
5512,578,581,0.0063,-41
5514,578,581,0.0063,-41
5516,577,581,0.0029,-41
5518,578,581,0.0063,-41
5520,578,581,0.0063,-41
5522,577,581,0.0029,-41
5524,578,581,0.0063,-41
5526,577,580,-0.0007,-41
5528,578,581,0.0063,-41
5531,577,581,0.0029,-41
5533,578,581,0.0063,-41
5535,578,581,0.0063,-41
5537,578,580,0.0027,-41
5539,577,580,-0.0007,-41
5541,576,580,-0.0041,-41
5543,577,580,-0.0007,-41
5545,576,580,-0.0041,-41
5548,576,580,-0.0041,-41
5551,576,580,-0.0041,-41
5553,577,580,-0.0007,-41
5555,576,580,-0.0041,-41
5557,576,580,-0.0041,-41
5559,577,580,-0.0007,-41
5561,577,580,-0.0007,-41
5564,577,580,-0.0007,-41
5566,576,581,-0.0005,-41
5568,577,580,-0.0007,-41
5570,576,579,-0.0078,-41
5572,575,580,-0.0075,-41
5574,575,580,-0.0075,-41
5577,576,580,-0.0041,-41
5579,577,580,-0.0007,-41
5581,576,580,-0.0041,-41
5583,576,581,-0.0005,-41
5585,577,580,-0.0007,-41
5587,576,579,-0.0078,-41
5590,575,580,-0.0075,-41
5593,575,579,-0.0112,-41
5595,576,580,-0.0041,-41
5597,577,580,-0.0007,-41
5599,575,580,-0.0075,-41
5601,575,580,-0.0075,-41
5603,576,580,-0.0041,-41
5606,576,580,-0.0041,-41
5608,575,579,-0.0112,-41
5610,575,580,-0.0075,-42
5612,577,580,-0.0007,-42
5614,576,579,-0.0078,-42
5616,576,580,-0.0041,-42
5619,576,579,-0.0078,-42
5621,577,579,-0.0043,-42
5623,576,580,-0.0041,-42
5625,576,580,-0.0041,-42
5627,576,580,-0.0041,-42
5629,577,580,-0.0007,-42
5632,577,580,-0.0007,-42
5635,576,580,-0.0041,-42
5637,576,580,-0.0041,-42
5639,576,580,-0.0041,-42
5641,576,579,-0.0078,-42
5643,576,580,-0.0041,-42
5645,575,580,-0.0075,-42
5648,576,580,-0.0041,-43
5650,576,580,-0.0041,-43
5652,575,580,-0.0075,-43
5654,574,579,-0.0146,-43
5656,576,579,-0.0078,-43
5658,576,579,-0.0078,-44
5661,575,579,-0.0112,-44
5663,575,579,-0.0112,-44
5665,576,580,-0.0041,-44
5667,575,579,-0.0112,-44
5669,575,579,-0.0112,-44
5671,574,579,-0.0146,-44
5675,576,579,-0.0078,-44
5677,576,579,-0.0078,-44
5679,574,579,-0.0146,-44
5681,575,579,-0.0112,-44
5683,576,580,-0.0041,-44
5685,576,579,-0.0078,-44
5687,575,580,-0.0075,-44
5690,575,579,-0.0112,-45
5692,576,580,-0.0041,-45
5694,577,580,-0.0007,-45
5696,576,579,-0.0078,-45
5698,575,579,-0.0112,-45
5700,576,579,-0.0078,-45
5703,575,579,-0.0112,-45
5705,574,579,-0.0146,-45
5707,576,579,-0.0078,-45
5709,576,578,-0.0114,-45
5711,575,578,-0.0149,-45
5713,574,578,-0.0183,-46
5716,574,579,-0.0146,-46
5719,575,578,-0.0149,-46
5721,576,578,-0.0114,-46
5723,574,578,-0.0183,-46
5725,574,579,-0.0146,-46
5727,575,578,-0.0149,-46
5729,575,578,-0.0149,-46
5732,574,578,-0.0183,-46
5734,574,578,-0.0183,-46
5736,575,578,-0.0149,-46
5738,575,578,-0.0149,-46
5740,574,578,-0.0183,-46
5742,574,578,-0.0183,-46
5745,575,578,-0.0149,-46
5747,574,578,-0.0183,-46
5749,574,578,-0.0183,-46
5751,574,578,-0.0183,-46
5753,574,577,-0.0220,-46
5755,575,579,-0.0112,-46
5758,574,578,-0.0183,-46
5761,574,577,-0.0220,-46
5763,574,578,-0.0183,-46
5765,574,578,-0.0183,-46
5767,573,577,-0.0255,-46
5769,574,578,-0.0183,-46
5771,575,578,-0.0149,-46
5774,574,578,-0.0183,-46
5776,574,577,-0.0220,-46
5778,573,578,-0.0218,-46
5780,575,578,-0.0149,-46
5782,574,578,-0.0183,-46
5784,573,578,-0.0218,-47
5787,573,578,-0.0218,-47
5789,574,577,-0.0220,-47
5791,574,578,-0.0183,-47
5793,575,577,-0.0185,-47
5795,574,578,-0.0183,-47
5797,574,578,-0.0183,-47
5800,574,577,-0.0220,-47
5803,573,578,-0.0218,-47
5805,573,578,-0.0218,-47
5807,574,577,-0.0220,-47
5809,574,577,-0.0220,-47
5811,574,578,-0.0183,-47
5813,573,578,-0.0218,-47
5816,574,578,-0.0183,-47
5818,575,578,-0.0149,-47
5820,573,578,-0.0218,-47
5822,573,578,-0.0218,-47
5824,574,578,-0.0183,-47
5826,575,578,-0.0149,-47
5829,574,579,-0.0146,-47
5831,574,578,-0.0183,-47
5833,574,578,-0.0183,-47
5835,575,578,-0.0149,-47
5837,574,578,-0.0183,-47
5839,574,579,-0.0146,-47
5842,575,579,-0.0112,-47
5844,574,578,-0.0183,-47
5847,574,578,-0.0183,-47
5849,574,578,-0.0183,-47
5851,575,579,-0.0112,-47
5853,575,578,-0.0149,-47
5855,574,578,-0.0183,-47
5858,574,578,-0.0183,-47
5860,574,578,-0.0183,-47
5862,574,578,-0.0183,-47
5864,574,578,-0.0183,-47
5866,573,578,-0.0218,-47
5868,575,578,-0.0149,-47
5871,575,578,-0.0149,-47
5873,575,577,-0.0185,-47
5875,575,578,-0.0149,-47
5877,575,578,-0.0149,-47
5879,574,578,-0.0183,-47
5881,574,578,-0.0183,-47
5884,574,578,-0.0183,-47
5886,574,578,-0.0183,-47
5889,575,578,-0.0149,-47
5891,574,578,-0.0183,-47
5893,574,578,-0.0183,-47
5895,574,578,-0.0183,-47
5897,574,578,-0.0183,-47
5900,574,578,-0.0183,-47
5902,573,578,-0.0218,-47
5904,574,578,-0.0183,-47
5906,575,578,-0.0149,-47
5908,575,579,-0.0112,-47
5910,574,578,-0.0183,-47
5913,575,578,-0.0149,-46
5915,575,578,-0.0149,-46
5917,574,578,-0.0183,-46
5919,574,578,-0.0183,-46
5921,575,579,-0.0112,-46
5923,576,580,-0.0041,-46
5926,574,580,-0.0109,-46
5928,574,579,-0.0146,-46
5931,576,579,-0.0078,-46
5933,576,579,-0.0078,-46
5935,575,578,-0.0149,-46
5937,574,579,-0.0146,-46
5939,575,579,-0.0112,-46
5942,576,579,-0.0078,-46
5944,575,579,-0.0112,-46
5946,574,579,-0.0146,-46
5948,576,579,-0.0078,-46
5950,576,579,-0.0078,-46
5952,574,579,-0.0146,-46
5955,574,579,-0.0146,-46
5957,575,579,-0.0112,-46
5959,576,579,-0.0078,-46
5961,574,579,-0.0146,-46
5963,574,579,-0.0146,-46
5965,576,579,-0.0078,-46
5968,575,579,-0.0112,-46
5970,574,578,-0.0183,-46
5972,574,579,-0.0146,-46
5975,575,579,-0.0112,-45
5977,575,579,-0.0112,-45
5979,574,579,-0.0146,-45
5981,575,580,-0.0075,-45
5984,576,579,-0.0078,-45
5986,576,579,-0.0078,-45
5988,575,579,-0.0112,-45
5990,575,579,-0.0112,-45
5992,576,579,-0.0078,-45
5994,576,579,-0.0078,-45
5997,575,580,-0.0075,-45
5999,574,579,-0.0146,-45
6001,577,579,-0.0043,-45
6003,576,579,-0.0078,-45
6005,575,579,-0.0112,-45
6007,575,580,-0.0075,-45
6010,576,579,-0.0078,-45
6012,576,580,-0.0041,-45
6014,575,579,-0.0112,-45
6017,575,579,-0.0112,-45
6019,577,580,-0.0007,-45
6021,577,579,-0.0043,-45
6023,576,579,-0.0078,-45
6026,577,579,-0.0043,-45
6028,577,580,-0.0007,-45
6030,577,580,-0.0007,-45
6032,577,579,-0.0043,-45
6034,576,579,-0.0078,-45
6036,577,580,-0.0007,-45
6039,577,580,-0.0007,-44
6041,577,581,0.0029,-44
6043,577,580,-0.0007,-44
6045,577,580,-0.0007,-44
6047,577,581,0.0029,-44
6049,578,581,0.0063,-44
6051,577,581,0.0029,-44
6053,578,581,0.0063,-44
6055,578,581,0.0063,-44
6059,578,582,0.0098,-44
6061,578,582,0.0098,-44
6063,579,581,0.0097,-44
6065,578,581,0.0063,-44
6067,579,582,0.0132,-44
6069,578,581,0.0063,-44
6071,579,581,0.0097,-44
6073,578,581,0.0063,-44
6075,578,581,0.0063,-44
6077,578,581,0.0063,-44
6079,579,582,0.0132,-43
6081,578,582,0.0098,-43
6083,578,581,0.0063,-43
6086,578,582,0.0098,-43
6088,578,581,0.0063,-43
6090,578,581,0.0063,-43
6092,578,582,0.0098,-43
6094,578,581,0.0063,-43
6096,578,581,0.0063,-43
6098,578,582,0.0098,-43
6100,578,581,0.0063,-43
6103,578,581,0.0063,-43
6105,578,581,0.0063,-43
6107,579,582,0.0132,-43
6109,579,582,0.0132,-43
6111,578,582,0.0098,-43
6113,579,582,0.0132,-43
6116,578,582,0.0098,-43
6118,579,582,0.0132,-43
6120,579,583,0.0167,-43
6122,579,583,0.0167,-43
6124,579,582,0.0132,-43
6126,579,583,0.0167,-43
6128,580,582,0.0166,-43
6130,580,583,0.0201,-43
6132,580,582,0.0166,-43
6134,580,583,0.0201,-43
6136,580,583,0.0201,-43
6138,580,583,0.0201,-43
6140,580,583,0.0201,-43
