timestamp,dpss_Val_1,dpss_Val_2,estimated_linear_velocity,encoder_value
5316,572,577,0.0018,-35
5317,572,577,0.0018,-35
5318,573,578,0.0090,-35
5320,573,577,0.0053,-35
5321,573,577,0.0053,-35
5323,574,577,0.0088,-35
5325,572,577,0.0018,-35
5327,573,578,0.0090,-35
5329,573,577,0.0053,-35
5331,573,577,0.0053,-35
5334,573,577,0.0053,-35
5336,573,577,0.0053,-35
5338,572,578,0.0055,-35
5340,574,577,0.0088,-35
5342,574,577,0.0088,-35
5344,573,577,0.0053,-35
5346,574,577,0.0088,-35
5348,572,577,0.0018,-35
5351,573,578,0.0090,-35
5353,574,577,0.0088,-35
5355,572,577,0.0018,-35
5357,573,577,0.0053,-35
5359,573,578,0.0090,-35
5361,573,577,0.0053,-35
5363,574,577,0.0088,-35
5365,573,577,0.0053,-35
5367,573,577,0.0053,-35
5369,574,577,0.0088,-35
5371,572,578,0.0055,-35
5373,574,577,0.0088,-35
5376,574,577,0.0088,-35
5378,573,577,0.0053,-35
5381,574,578,0.0124,-35
5383,573,577,0.0053,-35
5385,573,577,0.0053,-35
5387,574,577,0.0088,-35
5389,573,578,0.0090,-35
5391,573,578,0.0090,-35
5393,573,577,0.0053,-35
5395,573,577,0.0053,-34
5397,573,577,0.0053,-34
5399,572,577,0.0018,-34
5401,573,577,0.0053,-34
5403,574,577,0.0088,-34
5405,573,578,0.0090,-34
5408,573,577,0.0053,-34
5410,574,578,0.0124,-34
5412,573,577,0.0053,-34
5414,574,577,0.0088,-34
5416,573,576,0.0015,-34
5419,573,577,0.0053,-34
5421,574,577,0.0088,-33
5423,573,578,0.0090,-33
5425,573,577,0.0053,-33
5427,573,577,0.0053,-33
5429,573,578,0.0090,-33
5431,574,577,0.0088,-33
5433,572,577,0.0018,-33
5436,573,577,0.0053,-33
5438,574,578,0.0124,-33
5440,573,578,0.0090,-33
5442,574,577,0.0088,-33
5444,574,577,0.0088,-33
5446,574,578,0.0124,-33
5448,575,578,0.0159,-33
5450,574,577,0.0088,-33
5452,574,578,0.0124,-33
5454,574,578,0.0124,-33
5456,572,577,0.0018,-33
5458,574,577,0.0088,-33
5460,574,577,0.0088,-33
5463,572,577,0.0018,-33
5466,574,577,0.0088,-33
5468,573,577,0.0053,-33
5470,573,577,0.0053,-33
5472,574,577,0.0088,-33
5474,572,577,0.0018,-33
5476,573,577,0.0053,-33
5478,573,577,0.0053,-33
5480,573,577,0.0053,-33
5482,574,577,0.0088,-33
5484,572,576,-0.0020,-33
5486,574,577,0.0088,-33
5488,573,577,0.0053,-33
5491,574,577,0.0088,-33
5493,573,578,0.0090,-33
5495,573,577,0.0053,-33
5497,574,577,0.0088,-33
5499,573,577,0.0053,-33
5501,574,577,0.0088,-33
5504,574,577,0.0088,-33
5506,573,577,0.0053,-33
5508,574,577,0.0088,-33
5510,572,578,0.0055,-33
5512,573,577,0.0053,-33
5514,574,577,0.0088,-33
5516,573,578,0.0090,-33
5519,573,577,0.0053,-33
5521,574,578,0.0124,-33
5523,572,577,0.0018,-33
5525,574,578,0.0124,-33
5527,573,577,0.0053,-33
5529,573,577,0.0053,-33
5531,574,577,0.0088,-33
5533,572,577,0.0018,-33
5535,573,577,0.0053,-32
5537,573,577,0.0053,-32
5539,572,577,0.0018,-32
5541,573,577,0.0053,-32
5543,573,577,0.0053,-32
5547,572,577,0.0018,-32
5549,573,576,0.0015,-32
5551,572,577,0.0018,-32
5553,573,577,0.0053,-32
5555,574,577,0.0088,-32
5557,573,577,0.0053,-32
5559,574,577,0.0088,-32
5561,574,577,0.0088,-31
5563,573,577,0.0053,-31
5565,574,577,0.0088,-31
5567,572,577,0.0018,-31
5569,573,577,0.0053,-31
5571,574,577,0.0088,-31
5573,573,576,0.0015,-31
5576,574,577,0.0088,-31
5578,573,577,0.0053,-31
5580,573,577,0.0053,-31
5582,574,577,0.0088,-31
5584,573,577,0.0053,-31
5586,573,577,0.0053,-31
5588,574,578,0.0124,-31
5591,573,578,0.0090,-31
5593,573,577,0.0053,-31
5595,573,578,0.0090,-31
5597,572,577,0.0018,-31
5599,574,578,0.0124,-30
5601,573,578,0.0090,-30
5604,574,577,0.0088,-30
5606,574,578,0.0124,-30
5608,573,577,0.0053,-30
5610,574,578,0.0124,-29
5612,574,578,0.0124,-29
5614,574,578,0.0124,-29
5616,574,578,0.0124,-29
5618,573,578,0.0090,-29
5620,573,578,0.0090,-29
5622,574,577,0.0088,-29
5624,573,578,0.0090,-29
5626,573,577,0.0053,-29
5628,572,578,0.0055,-29
5632,573,577,0.0053,-29
5634,574,577,0.0088,-29
5636,573,577,0.0053,-29
5638,573,577,0.0053,-29
5640,574,577,0.0088,-29
5642,574,577,0.0088,-28
5644,574,577,0.0088,-28
5646,573,577,0.0053,-28
5648,573,577,0.0053,-28
5650,574,577,0.0088,-27
5652,573,577,0.0053,-27
5654,573,578,0.0090,-27
5656,574,577,0.0088,-27
5658,573,578,0.0090,-27
5661,573,578,0.0090,-27
5663,574,578,0.0124,-27
5665,573,577,0.0053,-27
5667,574,578,0.0124,-27
5669,573,577,0.0053,-27
5671,574,578,0.0124,-27
5673,574,578,0.0124,-27
5676,573,578,0.0090,-27
5678,574,578,0.0124,-27
5680,574,578,0.0124,-27
5682,573,578,0.0090,-27
5684,574,577,0.0088,-27
5686,574,578,0.0124,-26
5689,574,578,0.0124,-26
5691,575,578,0.0159,-26
5693,573,577,0.0053,-26
5695,574,577,0.0088,-26
5697,573,578,0.0090,-26
5699,574,578,0.0124,-26
5701,574,578,0.0124,-26
5703,574,578,0.0124,-25
5705,574,577,0.0088,-25
5707,574,577,0.0088,-25
5709,573,577,0.0053,-25
5711,574,577,0.0088,-25
5713,573,577,0.0053,-25
5716,572,577,0.0018,-25
5719,573,577,0.0053,-25
5721,572,577,0.0018,-25
5723,572,577,0.0018,-25
5725,574,577,0.0088,-25
5727,574,577,0.0088,-25
5729,573,577,0.0053,-25
5731,573,577,0.0053,-25
5733,572,577,0.0018,-25
5735,573,577,0.0053,-25
5737,572,577,0.0018,-25
5739,573,577,0.0053,-25
5741,574,578,0.0124,-25
5744,572,577,0.0018,-25
5746,574,577,0.0088,-25
5748,574,577,0.0088,-25
5750,573,578,0.0090,-25
5752,574,578,0.0124,-24
5754,574,578,0.0124,-24
5756,573,578,0.0090,-24
5758,574,578,0.0124,-24
5761,573,578,0.0090,-24
5763,574,578,0.0124,-24
5765,573,578,0.0090,-23
5767,574,578,0.0124,-23
5769,575,577,0.0123,-23
5771,573,577,0.0053,-23
5774,573,577,0.0053,-23
5776,574,577,0.0088,-23
5778,572,577,0.0018,-23
5780,574,578,0.0124,-23
5782,573,577,0.0053,-23
5784,572,577,0.0018,-23
5786,574,577,0.0088,-23
5788,573,577,0.0053,-23
5790,573,577,0.0053,-23
5792,573,577,0.0053,-23
5794,573,577,0.0053,-23
5796,574,577,0.0088,-23
5798,573,577,0.0053,-23
5801,573,578,0.0090,-23
5804,574,577,0.0088,-23
5806,573,577,0.0053,-23
5808,574,578,0.0124,-23
5810,574,578,0.0124,-23
5812,573,578,0.0090,-23
5814,574,578,0.0124,-22
5816,574,578,0.0124,-22
5818,574,578,0.0124,-22
5820,575,578,0.0159,-22
5822,573,578,0.0090,-22
5824,574,578,0.0124,-22
5826,574,578,0.0124,-22
5829,573,578,0.0090,-22
5831,574,578,0.0124,-22
5833,574,577,0.0088,-22
5835,573,578,0.0090,-22
5837,574,577,0.0088,-22
5839,574,578,0.0124,-22
5841,573,577,0.0053,-22
5843,573,577,0.0053,-22
5846,572,576,-0.0020,-22
5848,573,576,0.0015,-22
5850,572,577,0.0018,-22
5852,573,577,0.0053,-22
5854,572,576,-0.0020,-22
5857,574,577,0.0088,-22
5859,572,577,0.0018,-22
5861,573,577,0.0053,-22
5863,574,578,0.0124,-22
5865,573,577,0.0053,-22
5867,574,578,0.0124,-22
5869,573,577,0.0053,-22
5871,573,577,0.0053,-23
5873,574,578,0.0124,-23
5875,573,578,0.0090,-23
5877,574,578,0.0124,-23
5879,575,578,0.0159,-23
5882,574,579,0.0161,-23
5884,574,578,0.0124,-23
5886,573,578,0.0090,-23
5889,574,578,0.0124,-23
5891,575,578,0.0159,-24
5893,574,578,0.0124,-24
5895,575,579,0.0196,-24
5897,575,578,0.0159,-24
5899,574,578,0.0124,-24
5901,575,578,0.0159,-24
5903,573,577,0.0053,-24
5905,574,577,0.0088,-24
5907,574,577,0.0088,-24
5910,573,577,0.0053,-24
5912,573,576,0.0015,-24
5914,572,577,0.0018,-24
5916,573,577,0.0053,-24
5918,573,577,0.0053,-24
5920,572,577,0.0018,-24
5922,573,577,0.0053,-24
5924,574,577,0.0088,-25
5926,573,578,0.0090,-25
5928,574,577,0.0088,-25
5931,574,578,0.0124,-25
5933,573,577,0.0053,-26
5935,574,577,0.0088,-26
5938,573,578,0.0090,-26
5940,574,578,0.0124,-26
5942,574,578,0.0124,-26
5944,573,578,0.0090,-26
5946,574,578,0.0124,-26
5948,575,578,0.0159,-26
5950,574,579,0.0161,-27
5952,574,578,0.0124,-27
5954,573,578,0.0090,-27
5956,574,578,0.0124,-28
5958,575,578,0.0159,-28
5960,574,579,0.0161,-28
5962,574,578,0.0124,-28
5964,574,578,0.0124,-28
5967,573,577,0.0053,-28
5969,574,577,0.0088,-28
5971,572,577,0.0018,-28
5974,574,577,0.0088,-29
5976,574,577,0.0088,-29
5978,572,577,0.0018,-29
5980,573,577,0.0053,-30
5982,573,576,0.0015,-30
5984,572,577,0.0018,-30
5986,573,577,0.0053,-30
5988,572,576,-0.0020,-30
5990,573,577,0.0053,-30
5993,572,577,0.0018,-30
5995,574,577,0.0088,-30
5997,574,577,0.0088,-31
5999,573,577,0.0053,-31
6001,573,578,0.0090,-31
6003,573,578,0.0090,-32
6005,574,578,0.0124,-32
6007,574,578,0.0124,-32
6009,573,578,0.0090,-32
6011,574,578,0.0124,-32
6013,573,578,0.0090,-32
6016,574,577,0.0088,-32
6018,574,578,0.0124,-32
6021,573,577,0.0053,-32
6023,573,578,0.0090,-32
6025,574,578,0.0124,-32
