Timestamp_ms,ADC1_Raw,ADC1_V_milli,ADC2_Raw,ADC2_V_milli,Heading_deci,Roll_deci,Pitch_deci,Quat_W_milli,Quat_X_milli,Quat_Y_milli,Quat_Z_milli,LinAccel_X_centi,LinAccel_Y_centi,LinAccel_Z_centi,AngVel_X_deci,AngVel_Y_deci,AngVel_Z_deci,Temp_C_deci,Encoder_Count,Encoder_RPM_deci
130566,2374,2898,2213,2702,48,853,-1753,706,27,-706,-29,0,4,-11,-1,0,0,420,0,0
130583,2375,2899,2208,2695,48,853,-1753,706,27,-706,-29,0,4,-11,-1,0,0,420,0,0
130594,2364,2886,2215,2704,48,853,-1753,706,27,-706,-29,-1,3,-11,1,0,0,420,0,0
130613,2375,2899,2220,2710,48,853,-1753,706,27,-706,-29,-1,3,-11,1,0,0,420,0,0
130625,2380,2905,2211,2699,48,853,-1753,706,27,-706,-29,1,1,-9,0,0,0,420,0,0
130644,2375,2899,2211,2699,48,853,-1753,706,27,-706,-29,1,1,-9,0,0,0,420,0,0
130655,2375,2899,2215,2704,48,853,-1753,706,27,-706,-29,-1,0,-9,-1,1,0,420,0,0
130674,2375,2899,2209,2697,48,853,-1753,706,27,-706,-29,-1,0,-9,-1,1,0,420,0,0
130685,2371,2894,2211,2699,48,853,-1753,706,27,-706,-29,0,2,-138,0,1,-1,420,0,0
130704,2366,2888,2219,2709,48,853,-1753,706,27,-706,-29,0,2,-138,0,1,-1,420,0,0
130715,2372,2896,2221,2711,48,853,-1753,706,27,-706,-29,-1,0,-10,0,1,0,420,0,0
130733,2385,2912,2220,2710,48,853,-1753,706,27,-706,-29,-1,0,-10,0,1,0,420,0,0
130744,2379,2904,2217,2706,48,853,-1753,706,27,-706,-29,0,0,-13,0,2,1,420,0,0
130762,2368,2891,2211,2699,48,853,-1753,706,27,-706,-29,0,0,-13,0,2,1,420,0,0
130773,2383,2909,2211,2699,48,853,-1753,706,27,-706,-29,0,2,-10,0,0,0,420,0,0
130790,2371,2894,2220,2710,48,853,-1753,706,27,-706,-29,0,2,-10,0,0,0,420,0,0
130801,2370,2893,2211,2699,48,853,-1753,706,27,-706,-29,0,2,-14,1,0,-1,420,0,0
130819,2371,2894,2207,2694,48,853,-1753,706,27,-706,-29,0,2,-14,1,0,-1,420,0,0
130830,2372,2896,2223,2714,48,853,-1753,706,27,-706,-29,0,2,-12,0,1,-1,420,0,0
130848,2368,2891,2214,2703,48,853,-1753,706,27,-706,-29,0,2,-12,0,1,-1,420,0,0
130860,2372,2896,2216,2705,48,853,-1753,706,27,-706,-29,0,2,-13,-1,1,0,420,0,0
130879,2367,2890,2230,2722,48,853,-1753,706,27,-706,-29,0,2,-13,-1,1,0,420,0,0
130890,2369,2892,2215,2704,48,853,-1753,706,27,-706,-29,0,1,-12,0,0,0,420,0,0
130908,2369,2892,2214,2703,48,853,-1753,706,27,-706,-29,0,1,-12,0,0,0,420,0,0
130919,2370,2893,2211,2699,48,853,-1753,706,27,-706,-29,0,2,-11,0,1,0,420,0,0
130938,2375,2899,2209,2697,48,853,-1753,706,27,-706,-29,0,2,-11,0,1,0,420,0,0
130949,2379,2904,2205,2692,48,853,-1753,706,27,-706,1970,0,4,-11,0,0,0,420,0,0
130968,2372,2896,2217,2706,48,853,-1753,706,27,-706,1970,0,4,-11,0,0,0,420,0,0
130979,2373,2897,2211,2699,48,853,18726,706,27,-706,-29,-1,0,-13,0,1,-1,420,0,0
130998,2370,2893,2212,2700,48,853,18726,706,27,-706,-29,-1,0,-13,0,1,-1,420,0,0
131009,2368,2891,2210,2698,48,853,-1753,706,27,-714,-29,0,1,-10,1,0,0,420,0,0
131028,2374,2898,2214,2703,48,853,-1753,706,27,-714,-29,0,1,-10,1,0,0,420,0,0
131040,2368,2891,2217,2706,48,853,-1753,706,19,-706,-29,0,0,-13,-1,1,0,420,0,0
131059,2373,2897,2211,2699,48,853,-1753,706,19,-706,-29,0,0,-13,-1,1,0,420,0,0
131070,2370,2893,2215,2704,48,853,-1753,706,27,-706,-29,0,1,-9,1,0,-1,420,0,0
131087,2371,2894,2217,2706,48,853,-1753,706,27,-706,-29,0,1,-9,1,0,-1,420,0,0
131098,2374,2898,2218,2708,48,853,-1753,706,27,-706,-29,0,3,-14,1,0,0,420,0,0
131118,2372,2896,2216,2705,48,853,-1753,706,27,-706,-29,1,3,-12,0,1,-2,420,0,0
131136,2371,2894,2206,2693,48,853,-1753,706,27,-706,-29,1,3,-12,0,1,-2,420,0,0
131147,2376,2901,2235,2728,48,853,-1753,706,27,-706,-29,-1,1,-11,0,-1,0,420,0,0
131167,2373,2897,2214,2703,48,853,-1753,706,27,-706,-29,0,0,-9,0,-1,-3,420,0,0
131183,2376,2901,2212,2700,48,853,-1753,706,27,-706,-29,0,0,-9,0,-1,-3,420,0,0
