Timestamp_ms,ADC1_Raw,ADC1_V_milli,ADC2_Raw,ADC2_V_milli,Heading_deci,Roll_deci,Pitch_deci,Quat_W_milli,Quat_X_milli,Quat_Y_milli,Quat_Z_milli,LinAccel_X_centi,LinAccel_Y_centi,LinAccel_Z_centi,AngVel_X_deci,AngVel_Y_deci,AngVel_Z_deci,Temp_C_deci,Encoder_Count,Encoder_RPM_deci
5088164,2380,2905,2199,2684,3175,-18,75,-930,67,8,-360,0.0,2.0,-10.0,10.0,5.0,-6.0,410.0,-37052.0,916.0
5088176,2377,2902,2185,2667,3175,-18,75,-930,67,8,-360,0.0,4.0,-1.0,-5.0,3.0,-2.0,410.0,-37039.0,916.0
5088195,2391,2919,2178,2659,3175,-18,75,-930,67,8,-360,0.0,4.0,-1.0,-5.0,3.0,-2.0,410.0,-37031.0,916.0
5088207,2380,2905,2191,2675,3175,-18,75,-930,67,8,-360,-3.0,4.0,2.0,-7.0,-2.0,0.0,410.0,-37019.0,1126.0
5088226,2381,2907,2184,2666,3175,-18,75,-930,67,8,-360,-3.0,4.0,2.0,-7.0,-2.0,0.0,410.0,-37012.0,1126.0
5088238,2380,2905,2184,2666,3175,-18,75,-930,67,8,-360,-4.0,-1.0,-6.0,8.0,3.0,1.0,410.0,-37001.0,1126.0
5088257,2380,2905,2187,2670,3175,-18,75,-930,67,8,-360,-4.0,-1.0,-6.0,8.0,3.0,1.0,410.0,-36994.0,1126.0
5088269,2381,2907,2183,2665,3175,-18,74,-930,66,8,-360,-5.0,-5.0,-9.0,16.0,-3.0,3.0,410.0,-36984.0,1126.0
5088287,2383,2909,2187,2670,3175,-18,74,-930,66,8,-360,-5.0,-5.0,-9.0,16.0,-3.0,3.0,410.0,-36977.0,1126.0
5088299,2375,2899,2188,2671,3175,-18,74,-930,66,8,-360,-6.0,-9.0,-1.0,9.0,-8.0,3.0,410.0,-36967.0,1126.0
5088317,2382,2908,2186,2669,3175,-18,74,-930,66,8,-360,-6.0,-9.0,-1.0,9.0,-8.0,3.0,410.0,-36959.0,909.0
5088330,2380,2905,2189,2672,3175,-18,74,-930,66,8,-360,-4.0,-4.0,-7.0,2.0,-10.0,2.0,410.0,-36950.0,909.0
5088347,2378,2903,2184,2666,3175,-18,74,-930,66,8,-360,-4.0,-4.0,-7.0,2.0,-10.0,2.0,410.0,-36943.0,909.0
5088359,2384,2910,2188,2671,3175,-18,74,-930,66,8,-360,-7.0,-6.0,-15.0,-4.0,-8.0,-2.0,410.0,-36932.0,909.0
5088378,2377,2902,2185,2667,3175,-18,74,-930,66,8,-360,-7.0,-6.0,-15.0,-4.0,-8.0,-2.0,410.0,-36925.0,909.0
5088390,2380,2905,2190,2673,3175,-18,74,-930,66,8,-360,-8.0,0.0,-1.0,-5.0,-8.0,-2.0,410.0,-36915.0,909.0
5088410,2381,2907,2186,2669,3175,-17,74,-930,66,8,-360,-8.0,3.0,-3.0,-9.0,-8.0,-2.0,410.0,-36904.0,909.0
5088428,2383,2909,2180,2661,3175,-17,74,-930,66,8,-360,-8.0,3.0,-3.0,-9.0,-8.0,-2.0,410.0,-36897.0,930.0
5088440,2376,2901,2197,2682,3175,-17,74,-930,66,9,-360,-8.0,4.0,-8.0,-11.0,-8.0,-3.0,410.0,-36886.0,930.0
5088459,2389,2916,2188,2671,3175,-17,74,-930,66,9,-360,-8.0,4.0,-8.0,-11.0,-8.0,-3.0,410.0,-36879.0,930.0
5088471,2379,2904,2186,2669,3176,-17,75,-930,66,9,-360,-7.0,17.0,-7.0,-9.0,-3.0,-11.0,410.0,-36867.0,930.0
5088491,2376,2901,2184,2666,3176,-17,75,-930,66,9,-360,-5.0,15.0,-5.0,-8.0,-3.0,-10.0,410.0,-36855.0,930.0
5088511,2393,2921,2178,2659,3176,-17,75,-930,66,9,-360,1.0,12.0,-8.0,-1.0,0.0,-3.0,410.0,-36844.0,930.0
5088529,2374,2898,2182,2664,3176,-17,75,-930,66,9,-360,1.0,12.0,-8.0,-1.0,0.0,-3.0,410.0,-36837.0,1006.0
5088542,2384,2910,2184,2666,3176,-17,75,-930,66,9,-360,4.0,0.0,-1.0,0.0,3.0,6.0,410.0,-36825.0,1006.0
5088561,2368,2891,2187,2670,3176,-17,75,-930,66,9,-360,4.0,0.0,-1.0,0.0,3.0,6.0,410.0,-36817.0,1006.0
5088573,2381,2907,2192,2676,3176,-17,75,-930,66,9,-360,1.0,-3.0,-4.0,2.0,-3.0,5.0,410.0,-36805.0,1006.0
5088593,2382,2908,2185,2667,3176,-17,75,-930,66,9,-360,1.0,-8.0,-3.0,0.0,-9.0,-5.0,410.0,-36793.0,1006.0
5088614,2372,2896,2188,2671,3176,-16,75,-930,66,1,-360,5.0,-7.0,-6.0,1.0,-15.0,-10.0,410.0,-36781.0,1006.0
5088634,2384,2910,2188,2671,3176,-16,75,-930,66,9,-360,-1.0,-4.0,0.0,1.0,-21.0,-7.0,410.0,-36771.0,1031.0
5088652,2378,2903,2182,2664,3176,-16,75,-930,66,9,-360,-1.0,-4.0,0.0,1.0,-21.0,-7.0,410.0,-36765.0,1031.0
5088664,2380,2905,2185,2667,3176,-15,75,-930,66,10,-360,-2.0,-8.0,-1.0,3.0,-27.0,7.0,410.0,-36755.0,1031.0
5088685,2376,2901,2187,2670,3176,-15,75,-930,66,10,-360,-1.0,-13.0,0.0,5.0,-27.0,9.0,410.0,-36746.0,1031.0
5088703,2376,2901,2191,2675,3176,-15,75,-930,66,10,-360,-1.0,-13.0,0.0,5.0,-27.0,9.0,410.0,-36740.0,1031.0
5088715,2383,2909,2184,2666,3175,-14,75,-930,65,11,-360,-5.0,-18.0,2.0,8.0,-32.0,-5.0,410.0,-36730.0,1031.0
5088735,2379,2904,2191,2675,3176,-13,75,-930,65,12,-360,-1.0,-9.0,-4.0,9.0,-35.0,-7.0,410.0,-36721.0,825.0
5088754,2372,2896,2188,2671,3176,-13,75,-930,65,12,-360,-1.0,-9.0,-4.0,9.0,-35.0,-7.0,410.0,-36716.0,825.0
5088766,2382,2908,2176,2656,3176,-13,75,-930,65,12,-368,-10.0,-3.0,5.0,-7.0,-40.0,-5.0,410.0,-36706.0,825.0
5088786,2374,2898,2184,2666,3176,-11,75,-930,65,13,-360,-7.0,-3.0,0.0,-6.0,-43.0,1.0,410.0,-36699.0,825.0
5088804,2375,2899,2183,2665,3176,-11,75,-930,65,13,-360,-7.0,-3.0,0.0,-6.0,-43.0,1.0,410.0,-36694.0,825.0
5088816,2389,2916,2189,2672,3175,-10,75,-930,64,14,-360,-8.0,-8.0,-9.0,2.0,-37.0,4.0,410.0,-36686.0,825.0
5088836,2373,2897,2191,2675,3175,-10,75,-930,64,15,-360,1.0,-6.0,-17.0,7.0,-33.0,2.0,410.0,-36679.0,709.0
5088854,2390,2918,2186,2669,3175,-10,75,-930,64,15,-360,1.0,-6.0,-17.0,7.0,-33.0,2.0,410.0,-36674.0,709.0
5088867,2377,2902,2191,2675,3175,-9,75,-930,64,15,-360,-7.0,-7.0,-4.0,3.0,-26.0,-11.0,410.0,-36667.0,709.0
5088887,2375,2899,2181,2663,3176,-8,75,-930,63,16,-360,-3.0,-1.0,-7.0,0.0,-26.0,-11.0,410.0,-36660.0,709.0
5088905,2368,2891,2187,2670,3176,-8,75,-930,63,16,-360,-3.0,-1.0,-7.0,0.0,-26.0,-11.0,410.0,-36656.0,709.0
5088917,2375,2899,2184,2666,3176,-8,75,-930,63,16,-360,-16.0,-5.0,15.0,1.0,-25.0,-6.0,410.0,-36649.0,709.0
5088937,2377,2902,2189,2672,3176,-7,75,-930,63,17,-360,-9.0,-3.0,-4.0,11.0,-45.0,0.0,410.0,-36645.0,561.0
5088955,2383,2909,2192,2676,3176,-7,75,-930,63,17,-360,-9.0,-3.0,-4.0,11.0,-45.0,0.0,410.0,-36642.0,561.0
5088967,2375,2899,2186,2669,3176,-6,74,-930,62,17,-360,0.0,-9.0,-14.0,31.0,-31.0,0.0,410.0,-36638.0,561.0
5088987,2368,2891,2202,2688,3176,-5,73,-930,62,18,-360,0.0,-14.0,-27.0,30.0,-30.0,-1.0,410.0,-36634.0,561.0
5089005,2386,2913,2198,2683,3176,-5,73,-930,62,18,-360,0.0,-14.0,-27.0,30.0,-30.0,-1.0,410.0,-36632.0,561.0
5089018,2375,2899,2191,2675,3176,-5,73,-930,61,18,-360,8.0,-7.0,-45.0,20.0,-39.0,-3.0,410.0,-36628.0,561.0
5089038,2379,2904,2195,2680,3176,-4,72,-930,60,19,-360,8.0,-17.0,-44.0,3.0,-35.0,-4.0,410.0,-36624.0,346.0
5089056,2388,2915,2195,2680,3176,-4,72,-930,60,19,-360,8.0,-17.0,-44.0,3.0,-35.0,-4.0,410.0,-36622.0,346.0
5089068,2381,2907,2191,2675,3176,-3,72,-930,60,20,-360,-4.0,-15.0,-5.0,-5.0,-21.0,-6.0,410.0,-36619.0,346.0
5089088,2377,2902,2200,2686,3176,-3,72,-930,60,20,-360,-2.0,-9.0,-5.0,-4.0,-30.0,-5.0,410.0,-36616.0,346.0
5089106,2375,2899,2196,2681,3176,-3,72,-930,60,20,-360,-2.0,-9.0,-5.0,-4.0,-30.0,-5.0,410.0,-36615.0,346.0
5089118,2369,2892,2193,2677,3176,-1,73,-930,60,21,-360,0.0,-16.0,-13.0,-1.0,-36.0,-3.0,410.0,-36614.0,346.0
5089138,2368,2891,2196,2681,3176,-1,73,-930,60,21,-360,-5.0,-19.0,-5.0,-1.0,-35.0,-5.0,410.0,-36614.0,166.0
5089156,2381,2907,2199,2684,3176,-1,73,-930,60,21,-360,-5.0,-19.0,-5.0,-1.0,-35.0,-5.0,410.0,-36614.0,166.0
5089168,2376,2901,2189,2672,3176,-80,73,-930,59,22,-360,-12.0,-6.0,17.0,6.0,-30.0,-5.0,410.0,-36614.0,166.0
5089188,2373,2897,2194,2678,3176,0,73,-930,59,23,-360,-8.0,-14.0,11.0,0.0,-28.0,-3.0,410.0,-36614.0,166.0
5089206,2376,2901,2195,2680,3176,0,73,-930,59,23,-360,-8.0,-14.0,11.0,0.0,-28.0,-3.0,410.0,-36614.0,166.0
5089218,2376,2901,2192,2676,3176,0,73,-930,59,23,-360,-9.0,-8.0,-4.0,-8.0,-21.0,-7.0,410.0,-36614.0,166.0
5089238,2371,2894,2188,2671,3176,0,73,-930,59,24,-360,-8.0,-3.0,-3.0,-9.0,-23.0,-7.0,410.0,-36614.0,0.0
5089256,2377,2902,2196,2681,3176,0,73,-930,59,24,-360,-8.0,-3.0,-3.0,-9.0,-23.0,-7.0,410.0,-36614.0,0.0
5089268,2372,2896,2200,2686,3176,1,73,-930,59,24,-360,-8.0,6.0,-13.0,-16.0,-26.0,-10.0,410.0,-36614.0,0.0
