Timestamp_ms,ADC1_Raw,ADC1_V_milli,ADC2_Raw,ADC2_V_milli,Heading_deci,Roll_deci,Pitch_deci,Quat_W_milli,Quat_X_milli,Quat_Y_milli,Quat_Z_milli,LinAccel_X_centi,LinAccel_Y_centi,LinAccel_Z_centi,AngVel_X_deci,AngVel_Y_deci,AngVel_Z_deci,Temp_C_deci,Encoder_Count,Encoder_RPM_deci
5132276,2395,2924,2175,2655,3146,-55,83,-919,85,-17,-383,-5,3,-8,-1,-7,9,410,-37592,0
5132294,2397,2926,2171,2650,3146,-55,83,-919,85,-17,-383,-5,3,-8,-1,-7,9,410,-37592,0
5132306,2395,2924,2172,2652,3146,-55,83,-919,85,-17,-384,0,-1,-8,1,-3,6,410,-37592,0
5132326,2395,2924,2173,2653,3145,-55,83,-919,85,-17,-384,-1,-5,-7,1,-1,3,410,-37592,0
5132345,2397,2926,2179,2660,3145,-55,83,-919,85,-17,-384,-1,-5,-7,1,-1,3,410,-37592,0
5132357,2399,2929,2172,2652,3145,-56,83,-919,85,-17,-384,0,-6,-11,1,10,-4,410,-37592,0
5132377,2380,2905,2171,2650,3145,-56,83,-919,85,-17,-384,0,-6,-4,0,13,-4,410,-37592,0
5132396,2407,2938,2175,2655,3145,-56,83,-919,85,-17,-384,0,-6,-4,0,13,-4,410,-37592,0
5132408,2388,2915,2169,2648,3146,-136,83,-919,85,-17,-384,1,-2,1,-4,3,-3,410,-37592,0
5132427,2392,2920,2173,2653,3146,-136,83,-919,85,-17,-384,1,-2,1,-4,3,-3,410,-37592,0
5132439,2395,2924,2191,2675,3146,-56,83,-919,85,-17,-384,0,4,-3,0,3,-7,410,-37592,0
5132458,2404,2935,2172,2652,3146,-56,83,-919,85,-17,-384,0,4,-3,0,3,-7,410,-37592,0
5132470,2395,2924,2171,2650,3146,-136,83,-919,85,-17,-384,3,2,-3,0,0,-2,410,-37592,0
5132489,2393,2921,2171,2650,3146,-136,83,-919,85,-17,-384,3,2,-3,0,0,-2,410,-37592,0
5132501,2394,2923,2170,2649,3146,-56,83,-919,85,-17,-384,0,0,0,0,-6,7,410,-37592,0
5132519,2395,2924,2175,2655,3146,-56,83,-919,85,-17,-384,0,0,0,0,-6,7,410,-37592,0
5132530,2397,2926,2183,2665,3145,-56,83,-919,85,-17,-384,-4,0,-3,0,-11,7,410,-37592,0
5132549,2396,2925,2167,2645,3145,-56,83,-919,85,-17,-384,-4,0,-3,0,-11,7,410,-37592,0
5132561,2387,2914,2169,2648,3145,-55,83,-919,85,-17,-384,-7,-1,-12,1,-13,0,410,-37592,0
5132579,2384,2910,2175,2655,3145,-55,83,-919,85,-17,-384,-7,-1,-12,1,-13,0,410,-37592,0
5132591,2394,2923,2166,2644,3145,-55,83,-919,85,-16,-384,-10,-3,-3,0,-12,3,410,-37592,0
5132609,2431,2968,2169,2648,3145,-55,83,-919,85,-16,-384,-10,-3,-3,0,-12,3,410,-37592,0
5132622,2395,2924,2170,2649,3145,-55,83,-918,85,-16,-384,-9,-1,-7,-2,-5,6,410,-37592,0
5132640,2394,2923,2169,2648,3145,-55,83,-918,85,-16,-384,-9,-1,-7,-2,-5,6,410,-37592,0
5132652,2392,2920,2167,2645,3145,-55,83,-918,85,-16,-384,-7,-1,-10,0,6,2,410,-37592,0
5132671,2394,2923,2173,2653,3145,-55,83,-918,85,-16,-384,-7,-1,-10,0,6,2,410,-37592,0
