timestamp,dpss_Val_1,dpss_Val_2,estimated_linear_velocity,encoder_value,gt_velocity_savgol,dpss_lstm_filtered,traditional_filtered
5805,581,585,0.0034,-109,0.0007477182852262486,0.12198530302258873,-0.003667567567567567
5807,582,586,0.0101,-109,-0.0003864083963237817,0.12192803107959888,-0.0037567567567567566
5809,581,585,0.0034,-109,-0.0012003448456425238,0.1217071774779043,-0.003845945945945946
5811,582,585,0.0067,-109,-0.0015310477448152568,0.12137378099879975,-0.003935135135135135
5813,580,585,0.0001,-109,-0.001197357851714513,0.12101991029049175,-0.0040243243243243245
5815,580,585,0.0001,-109,-7.744102107336145e-17,0.12071859869346263,-0.004113513513513513
5817,581,586,0.0069,-109,-7.744102107336145e-17,0.1205376196357171,-0.004208108108108108
5820,582,585,0.0067,-109,-7.744102107336145e-17,0.1205090499000438,-0.004302702702702702
5822,581,586,0.0069,-109,-7.744102107336145e-17,0.12058328646934696,-0.004397297297297297
5824,581,585,0.0034,-109,-7.744102107336145e-17,0.12063761540812151,-0.004491891891891891
5826,581,585,0.0034,-109,-7.744102107336145e-17,0.12058871350199138,-0.0045864864864864855
5828,582,586,0.0101,-109,-7.744102107336145e-17,0.12050577633087305,-0.0046810810810810795
5830,581,585,0.0034,-109,-7.744102107336145e-17,0.12050442640686401,-0.004775675675675674
5833,580,585,0.0001,-109,0.0011973578517143581,0.12056708673149738,-0.004870270270270268
5835,581,585,0.0034,-109,0.0015310477448151017,0.1205963736174658,-0.004959459459459458
5837,582,585,0.0067,-109,0.001200344845642369,0.1205745605761381,-0.0050540540540540526
5839,581,585,0.0034,-109,0.0003864083963236268,0.12054131397249787,-0.005143243243243242
5841,581,585,0.0034,-109,-0.0007477182852264036,0.12045665084329304,-0.0052324324324324305
5843,581,586,0.0069,-109,-0.002057107805305749,0.12022375799673996,-0.00532162162162162
5847,582,585,0.0067,-109,-0.003414948694425181,0.11985853992933118,-0.005410810810810809
