timestamp,dpss_Val_1,dpss_Val_2,estimated_linear_velocity,encoder_value,gt_velocity_savgol,dpss_lstm_filtered,traditional_filtered
5569,575,579,-0.0043,199,0.02431912163476611,0.13271036058005564,-0.0011297297297297297
5571,575,579,-0.0043,200,0.024859644165767192,0.13223342578962685,-0.0010378378378378377
5573,576,580,0.0028,200,0.023010777103150522,0.1318024614699661,-0.0010378378378378377
5575,575,579,-0.0043,200,0.022396213613103514,0.13135504329792422,-0.001037837837837838
5577,576,580,0.0028,200,0.02096900353759585,0.13090149010538782,-0.001037837837837838
5580,576,579,-0.0008,200,0.018893974287045985,0.13048308839836414,-0.0011297297297297297
5582,575,579,-0.0043,201,0.018547730840321144,0.13013314834141465,-0.001227027027027027
5584,576,580,0.0028,201,0.017846694725964674,0.12984112335388762,-0.0014216216216216217
5586,575,580,-0.0006,202,0.018129524914862572,0.12951599824688698,-0.0017054054054054055
5588,576,580,0.0028,202,0.01734927124898451,0.12904021708848484,-0.001989189189189189
5591,576,579,-0.0008,202,0.01686290685592964,0.12836368177128316,-0.0022756756756756756
5593,575,579,-0.0043,202,0.01692682992968221,0.12754147125987556,-0.002562162162162162
5595,576,580,0.0028,202,0.01790732360450546,0.12669876074744302,-0.0028486486486486483
5598,575,580,-0.0006,202,0.017977207602926988,0.12593000089260256,-0.0031351351351351347
5600,577,580,0.0062,203,0.01639156242437613,0.1252274225281995,-0.003421621621621621
5602,577,580,0.0062,203,0.014562303666591536,0.12454424132653535,-0.0037081081081081074
5604,576,580,0.0028,203,0.012764143680270611,0.12391347070653883,-0.003994594594594594
5606,577,580,0.0062,204,0.011345051442963433,0.12345021808116721,-0.00428108108108108
5608,576,580,0.0028,204,0.010726252559072703,0.12322872626624906,-0.0045675675675675665
5610,577,580,0.0062,204,0.009098880907839184,0.12318804039216213,-0.004854054054054054
5612,577,580,0.0062,204,0.00800305118399365,0.12314288003805554,-0.0051378378378378374
5614,576,579,-0.0008,204,0.005520012326497892,0.12288852051981788,-0.005421621621621621
5616,576,580,0.0028,204,0.003061679933090555,0.12233732673099268,-0.005705405405405405
5618,575,580,-0.0006,204,0.0008661380410427315,0.12153313974204488,-0.005989189189189188
5621,576,580,0.0028,204,-0.0007919009989481585,0.1205448299560403,-0.006272972972972973
5623,576,581,0.0064,204,-0.0016010965227583717,0.11940750776480356,-0.006462162162162163
5625,577,581,0.0098,204,-0.0012134795528378453,0.11814266861777388,-0.006645945945945947
5627,577,581,0.0098,204,-0.001547801150224783,0.11679229034283567,-0.006829729729729731
5629,578,580,0.0097,204,-0.001210459873893706,0.11543301584349985,-0.006921621621621623
5632,578,581,0.0132,204,1.6024689111614316e-16,0.11417269762719015,-0.007013513513513515
5634,578,581,0.0132,204,1.6024689111614316e-16,0.1131268494542348,-0.0071054054054054076
5636,577,581,0.0098,204,1.6024689111614316e-16,0.11235785863548198,-0.0071972972972973
5638,577,581,0.0098,204,1.6024689111614316e-16,0.11184054460522694,-0.007289189189189192
5640,577,581,0.0098,204,1.6024689111614316e-16,0.11151011780682563,-0.007381081081081084
5642,577,581,0.0098,204,1.6024689111614316e-16,0.11133847434131453,-0.007472972972972976
5644,577,581,0.0098,204,1.6024689111614316e-16,0.11134221232920191,-0.007564864864864868
5647,578,581,0.0132,204,1.6024689111614316e-16,0.11151721318408177,-0.007656756756756759
5649,578,580,0.0097,204,1.6024689111614316e-16,0.11181803389780007,-0.007748648648648651
5651,578,581,0.0132,204,1.6024689111614316e-16,0.11219363648109285,-0.007840540540540543
5653,578,581,0.0132,204,1.6024689111614316e-16,0.11261219639396508,-0.007840540540540543
5655,578,580,0.0097,204,1.6024689111614316e-16,0.11309646284662161,-0.007840540540540543
5657,578,580,0.0097,204,1.6024689111614316e-16,0.11372319230566691,-0.007840540540540543
