vel_timestamp,vel_dpss_Val_1,vel_dpss_Val_2,vel_estimated_linear_velocity,vel_encoder_value
-120.16118288626697,-0.07534432410442378,0.34068803783824253,0.004747444313289828,943.52672311169
-108.27717844953197,-0.07350482939940549,0.3283850669532399,0.004471680762916672,910.4449678076815
-109.9293567070705,-0.055248069757669785,0.32531390186870796,0.004306812670396232,895.1807002632693
6.741612195294508,-0.054497337335863004,0.08159337042947072,0.0008231370805870886,242.8377627576939
36.66748374929912,-0.0022536277768722343,-0.030987882611032087,-0.00084348398736625,-76.65700123735576
-4.0260392542629235,0.060791587823518976,-0.012185239790665037,-0.0006241402655215785,-48.70921323706386
-18.282696513493466,0.06507153510397075,0.00110406875597846,-0.00037094012793169757,-12.864088528062346
1.239183953254269,0.04320559509004625,-0.055901169693061095,-0.0008842105008194058,-136.8981254230884
-4.419199446948188,0.019833684121419993,-0.05922045691168023,-0.0006365849226498018,-113.40116561927049
-16.285282633475166,-0.01710720046619372,-0.008037113980515181,0.00019331464169135,43.14611464728334
5.678418711758329,-0.05341758712163483,-0.019418978527596664,9.190830288377156e-05,27.228186572420412
13.814465329456105,-0.05831494315441433,-0.026859426334476657,-2.6939940467164344e-05,8.231254458848273
-4.963481856109047,-0.0453924178272473,0.03164763458595417,0.0005666056446365871,140.28598543121544
3.3835926084016132,-0.03088467120968517,0.03471815585917284,0.000364160996657285,119.07724833042103
17.78533145696383,-0.0006584644317285879,-0.01711084842595483,-0.0004392635687966063,-37.777963153618984
-2.342649829270613,0.031035876272551378,-0.006330299377123083,-0.00032145282624544913,-23.052626595238326
-9.302538835537234,0.03289332389666697,0.0006469488143466152,-0.00019197213201755203,-5.358496203750748
3.020938950543769,0.02263870241724817,-0.035550403566958266,-0.0005357921672212012,-90.98172587213026
-1.997984624301262,0.010570669225251095,-0.03638880247344787,-0.00036893667081560054,-76.9301471428591
-10.483227154764883,-0.013237094827184135,-0.003396177238028028,0.00016788526821717606,26.36910138715689
3.510820012634939,-0.03605730528317963,-0.011145424788719542,9.327221412266263e-05,15.927343475588517
8.493733256219274,-0.0382994651264994,-0.01601760381990971,1.0371441136431176e-05,3.771352949937702
-3.5582744927832226,-0.031144523593729902,0.020715165164438075,0.0003820838975237117,91.93763432436623
2.365336656491489,-0.022098779677605766,0.021469736098526936,0.00023108700215046524,78.54334528979115
11.699220901337505,-0.0005696773528711683,-0.011749267577738464,-0.00029634273051227594,-24.93229434903789
-1.6805032312312504,0.020685529708168816,-0.004213190078598927,-0.00021586556731934955,-14.937300330895818
-6.2693503139315006,0.021896219252812443,0.000493049621559294,-0.00012914080619381358,-3.2473493574963133
9.214476358583306,0.007810688018560084,-0.041288280485696306,-0.0005359723180353803,-91.04657157356026
7.057281273368245,-0.007929468154634378,-0.04679236411892589,-0.0004210957109787796,-76.42678893351123
-1.5621021568252225,-0.029769611357653505,-0.013374042510531585,0.00010740897953152135,27.591992892895206
12.165106308054964,-0.051210308073245864,-0.020969057082436397,2.7875971793199717e-05,17.383494419273354
16.934105592401647,-0.052471113203216645,-0.02572336196814149,-5.8117485044450134e-05,5.486270198043094
1.5478054284533744,-0.03838410377376249,0.016028594970180166,0.00034934663473395355,93.13334138778335
3.75816017972811,-0.022627162932599275,0.021513652800797443,0.0002350166231315504,78.40660109556644
12.407479482475537,-0.0007693290710221812,-0.011918544768889205,-0.00029303025900340754,-25.68620199972178
-1.3014050066037273,0.020684528350147956,-0.004334783553917987,-0.00021312743722682028,-15.528237935382986
-6.057919823921475,0.02195358276295565,0.00041007995604331877,-0.0001268470078664452,-3.665593492862713
6.9444512245724574,0.03135328292742088,-0.021558046340237527,-0.0003950664311515725,-93.00193822868626
1.0311095833436408,0.045748043058767965,-0.0016550540923503838,-0.0001028372377122932,-74.27654297104274
-8.728790318674875,0.03136839866533592,0.039061260222092636,0.00047456733284798833,37.2068147696566
5.512563401276839,0.010676574706678817,0.033503389357395004,0.00040772968827319014,28.812624843947926
10.8060445424293,0.009346628188768587,0.02911858558558151,0.0003249028384577217,16.74229630474054
-1.8705221890780208,-1.854896545410139e-05,0.051065111158584385,0.0005948540061513974,105.59630448366909
4.226260572531009,-0.014307212829112358,0.03108105659380271,0.00030409653781830797,86.48758724341604
14.091338753230504,0.00017757415770347507,-0.009711790084520543,-0.00027199683784531834,-25.250907636834064
-0.08443795442317459,0.020945787429104714,-0.004217863082737949,-0.00020406560599123657,-17.019071484038154
-5.332881045163686,0.022322559355939124,0.0001154899597167969,-0.00012037030756072201,-5.0512497343920355
9.11580879657895,0.057293605802533426,-0.002523994445709832,-0.00024588114916458556,-100.36003581447635
2.6587216316766895,0.10907430648441051,0.0462718486770541,0.0002536971866999939,-77.79005391239123
-8.816315829460018,0.10810980796453579,0.09953751563692778,0.0009127137303048111,47.135114323515324
6.536356818458351,0.08891143798531403,0.09774017333658096,0.0008678984522530203,42.42425286628485
12.872962164449746,0.08744521140761209,0.09422941207571968,0.000791547510001498,30.218275729801363
-0.9338515579391249,0.052488231657196134,0.09697332381878142,0.0009213783979108762,124.63387639703137
5.870719939274568,0.0008472442626725751,0.04812884330589214,0.0004254046588994342,101.29848307629513
17.532890164267794,0.001965093612614056,-0.0052119255064098985,-0.0002305499195975673,-24.158871377696073
2.288483351392734,0.02127928733755198,-0.0034906864165122897,-0.00018326128720626096,-19.79524567855978
-3.977913647757578,0.022817182540131854,-5.040168762207017e-05,-0.00010499983727581802,-7.812633370099423
9.802253120810928,0.07419390678159062,0.007815408706414928,-0.00014859310388069664,-111.75616138105616
0.6546961903353807,0.15223035811870889,0.07542924880730198,0.0004881176680163734,-89.59353611965302
-12.980489670797853,0.1624918937628877,0.13959794044028515,0.0012157214372944887,46.85929779154894
3.114337557450199,0.14448041915411525,0.14132657050614628,0.0011895815699896062,45.319504754224745
10.247935169593529,0.14279308318616588,0.13883123397363306,0.0011185741036757492,32.94336771656503
-3.0299667238179606,0.09136681556395841,0.13121404647388316,0.00116651714440272,135.92455075724826
6.368219238307393,0.013416051864157907,0.06366229057099418,0.0005333622157395912,112.94762306333563
20.119456946179255,0.0032732486723716647,-0.0005030155181543702,-0.0001912691682513396,-24.07218226908936
4.079803007705232,0.021383619307755453,-0.0022534847258611984,-0.00016275979577952597,-22.900578281513564
-3.022851920026915,0.023137712477864628,0.0002089500427246094,-8.993853628335505e-05,-10.756296948232706
12.009251832561858,0.057502031324384015,-0.007602119445539301,-0.00024481213688034437,-120.77764903500363
3.9187131105546538,0.12088575362756729,0.04664845466458019,0.00029495820700139086,-102.54944936787959
-10.123291861673625,0.13391823768170072,0.11366591453171396,0.0010386082589280133,37.4618834343983
6.219211083443133,0.11617102622599305,0.11640281676857285,0.0010166144311089201,37.152377296242975
13.576119565511089,0.11439509391402682,0.11426963805772629,0.0009466973811072431,24.96920227126519
-1.3124799370329119,0.08002142905921801,0.12220158576558333,0.0011034707873691858,134.75486406433382
6.848468494187091,0.01665902137701778,0.06800117492449544,0.0005651471972277139,116.30781890660234
20.921953117150228,0.0036559104918296734,0.001004266738868864,-0.00017739103435878732,-23.862375453312556
4.5933441756626054,0.021427917479763893,-0.0017271041869548758,-0.00015455967485389303,-23.6587313703761
-2.756717985776413,0.02322072982711916,0.00040335655210128614,-8.402864634710281e-05,-11.544031154725241
7.227231114861844,0.01198611259420659,-0.04391589164587231,-0.0005121761917897192,-123.45919104303655
-4.814238697129985,0.02318716049115892,-0.03154215812577377,-0.0002828875243569501,-113.11648194313449
-18.192083447565075,0.028682231902098468,0.028162908553133553,0.00040997433661047817,19.146652284619478
-2.596299296530743,0.0099433898922257,0.028488922118185656,0.00037057705222324805,16.9423112227827
4.103026801210946,0.008164930343343717,0.025637817381959853,0.0002934615105292702,5.067683688630153
